27,30,32,20,31,19,34,32,25,28
25,0,23,18,20,0,28,0,18,21
53,48,49,51,56,48,2,53,51,45
25,26,30,28,30,33,28,27,16,26
11,8,11,18,10,6,9,12,5,12
16,14,14,16,16,18,0,9,16,12
0,27,19,18,18,21,0,23,20,25
13,8,9,8,2,5,23,20,15,1
3,0,4,0,0,3,1,0,2,1
1,5,2,4,13,16,9,11,11,10
1,1,11,8,39,23,21,15,1,0
1,2,2,4,16,22,1,23,25,6
0,16,4,11,16,20,15,0,11,14
18,15,2,4,1,8,5,8,1,2
9,8,9,10,10,9,8,9,10,10
9,1,9,7,9,11,11,10,10,9
9,11,10,7,10,10,6,9,9,8
7,10,9,6,9,8,8,10,9,8
8,9,9,10,11,9,11,9,9,8
8,10,8,8,9,10,9,10,9,10
7,9,10,11,10,11,11,10,10,9
8,9,7,9,9,8,9,9,9,9
8,9,9,10,10,10,8,10,8,10
9,11,11,10,11,9,9,10,10,10
9,5,7,7,7,5,6,8,8,7
10,9,10,9,9,9,9,9,9,9
9,10,4,8,7,7,9,2,8,9
9,9,9,8,9,9,9,8,8,9
58,66,68,64,51,2,62,66,1,60
0,33,42,40,0,22,3,42,43,40
53,49,54,0,52,56,59,56,50,53
1,21,25,24,0,25,25,27,28,25
64,54,67,56,64,60,63,60,60,65
49,55,61,66,57,61,0,58,54,62
70,72,75,72,71,75,71,69,70,74
26,28,30,26,25,26,28,29,24,26
0,25,26,28,26,27,24,26,24,19
52,51,52,57,51,56,58,47,0,55
20,17,23,20,25,21,24,23,15,24
20,18,21,25,15,21,21,0,0,21
10,11,2,2,17,2,0,0,7,1
25,22,21,22,22,23,21,17,18,0
17,16,20,19,24,24,24,18,20,20
23,23,17,24,19,21,20,17,23,24
15,13,13,16,20,17,22,1,18,19
41,44,43,49,39,40,56,48,44,42
21,23,19,15,21,21,16,21,15,16
31,33,33,31,34,32,31,33,29,29
14,7,8,11,2,1,12,11,17,13
1,30,31,41,2,34,1,1,32,23
55,51,51,54,8,44,2,52,53,60
17,1,23,18,19,21,24,22,21,19
37,51,0,44,51,0,39,49,1,24
13,20,20,30,32,24,14,22,25,13
64,65,67,65,64,68,70,63,66,66
58,52,47,47,49,39,36,1,52,1
10,15,9,17,12,11,9,13,14,11
13,15,11,13,13,13,9,12,19,6
4,5,3,7,3,4,3,3,6,5
26,29,23,22,24,24,23,24,22,23
21,19,19,18,17,15,19,21,17,16
18,21,19,23,21,20,22,17,23,19
12,12,10,0,6,6,9,6,13,8
0,0,5,0,1,0,0,0,10,0
3,22,1,12,3,0,23,1,1,8
3,3,5,7,0,0,1,0,4,0
0,0,12,7,10,0,9,0,13,0
5,12,1,4,8,7,13,10,9,11
27,23,29,26,33,29,30,29,35,27
10,0,2,0,0,7,9,1,0,0
63,67,65,63,59,63,1,64,66,67
67,67,67,67,66,67,65,66,65,67
59,59,63,62,63,61,61,58,1,62
83,86,87,84,85,86,87,83,85,85
68,65,65,66,65,63,64,65,63,63
65,68,68,66,68,67,1,68,66,67
66,68,66,67,68,68,67,67,67,68
69,70,71,73,65,61,62,67,67,70
82,82,86,75,83,81,85,84,79,81
54,52,53,51,49,53,50,50,51,54
81,79,85,79,82,83,82,82,84,83
69,73,78,77,80,71,69,76,73,69
64,67,66,68,60,60,72,70,58,62
62,68,67,63,64,70,59,65,66,71
1,12,11,0,0,0,13,0,15,17
18,0,9,1,5,1,1,1,1,0
24,24,28,26,29,35,29,31,27,31
13,14,12,9,1,16,17,15,21,26
23,15,18,1,20,26,18,25,0,4
5,6,8,9,5,1,8,5,5,13
23,22,24,23,19,26,26,21,21,20
53,61,52,58,58,57,54,55,61,59
31,28,29,31,34,28,26,26,33,29
38,33,36,38,42,40,34,36,34,34
27,30,23,30,26,21,1,22,32,28
56,60,57,63,58,58,62,61,60,56
3,5,9,20,23,0,1,1,34,1
49,57,51,56,51,56,52,52,47,45
54,49,65,61,61,50,1,47,51,55
85,83,87,83,85,82,86,85,85,87
1,0,42,37,1,1,48,0,2,38
16,2,7,12,1,19,16,16,10,4
1,1,1,61,62,2,61,49,1,4
49,31,53,8,15,1,1,1,58,43
43,41,0,0,48,2,2,47,2,3
1,1,2,7,4,0,1,10,0,0
21,20,18,19,18,19,20,20,18,18
72,74,73,73,1,75,74,73,72,66
17,15,18,18,15,19,19,18,19,15
19,16,0,16,17,15,18,18,15,15
16,19,17,17,17,19,17,19,18,19
16,20,16,14,0,20,16,15,16,16
11,0,8,1,0,2,0,0,0,4
11,10,10,11,8,11,11,10,11,9
3,1,1,1,9,8,1,2,8,1
5,2,0,4,5,4,2,9,7,0
7,0,3,5,9,4,1,1,3,5
0,0,0,5,0,1,2,1,2,0
4,1,0,1,0,3,3,3,9,3
1,4,2,6,7,3,1,6,5,1
9,7,9,8,9,10,7,9,10,9
14,13,14,14,14,14,14,12,14,13
12,12,12,12,12,10,11,11,12,1
12,12,12,12,12,11,12,11,11,12
12,12,12,12,12,10,12,12,11,11
12,12,12,11,10,12,12,10,10,12
53,52,54,52,53,51,54,56,53,51
51,54,56,56,53,55,55,53,56,53
46,42,47,40,40,41,43,0,41,38
51,54,53,1,51,52,53,53,47,50
50,56,52,49,54,53,58,58,50,46
58,56,56,57,55,59,56,58,51,54
51,55,56,55,56,53,53,58,54,56
47,47,45,45,45,51,43,51,43,46
52,53,54,54,54,56,48,50,52,54
46,51,50,47,47,46,48,45,39,48
48,46,47,46,46,47,46,50,45,45
37,42,40,41,43,36,36,41,29,36
46,44,47,43,42,48,44,46,47,47
44,45,45,44,50,47,40,46,48,39
18,24,25,30,25,26,20,25,23,23
23,29,17,26,22,23,27,28,24,24
11,9,15,8,13,7,15,10,11,11
54,48,53,51,55,56,56,46,48,50
33,33,29,34,32,34,34,35,32,34
26,30,29,32,29,31,30,26,28,23
26,24,28,19,22,25,26,29,20,30
41,59,54,48,51,43,52,0,50,52
72,74,76,72,73,71,69,71,74,73
18,20,25,22,24,21,25,23,19,28
34,28,29,29,34,17,28,24,28,33
45,49,44,43,41,39,46,48,47,45
52,45,46,45,43,47,52,46,45,45
49,57,52,49,54,50,49,48,54,47
11,2,1,1,1,2,1,3,2,1
1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,1,1,0,0
1,5,3,5,1,1,1,1,1,1
18,2,27,31,7,9,1,19,1,13
0,2,1,2,1,1,1,1,0,2
69,76,69,63,73,78,77,70,1,73
28,28,33,31,31,27,29,33,31,28
34,1,1,1,31,28,31,30,1,32
58,64,59,57,3,69,58,61,60,60
21,31,12,5,19,25,19,24,14,22
25,26,1,30,24,28,23,25,30,30
0,1,1,5,9,2,2,1,1,6
27,23,20,25,24,23,25,30,25,27
58,53,59,49,59,58,0,0,55,52
58,61,60,54,59,59,57,63,61,58
47,47,50,51,56,52,52,52,49,55
0,69,66,78,72,1,70,69,73,69
50,47,57,50,57,54,55,1,0,57
1,50,54,53,53,51,55,1,54,45
54,52,1,49,55,54,59,57,1,55
69,60,64,65,62,64,64,70,61,58
77,76,75,75,75,74,71,74,73,70
49,45,54,55,52,45,52,45,46,56
56,60,0,64,59,52,56,62,54,64
0,64,1,68,65,66,55,72,66,56
63,65,67,63,67,71,66,65,74,64
61,61,60,61,65,54,63,66,65,66
20,18,20,16,16,21,21,18,18,20
19,17,0,2,15,11,18,18,12,14
16,19,20,17,19,20,18,19,16,15
39,39,33,40,44,37,36,36,35,28
22,25,24,23,23,23,25,25,22,25
22,24,24,21,22,24,22,24,22,24
20,22,21,21,19,19,19,18,19,20
44,45,46,46,45,44,46,45,43,43
39,34,28,39,37,1,42,33,37,28
2,21,18,16,16,12,1,21,0,20
33,31,1,34,1,24,38,23,30,22
34,0,1,1,11,39,1,29,34,31
38,7,24,35,32,30,1,36,0,34
40,32,33,33,37,5,25,37,35,26
53,53,48,53,54,46,54,52,41,42
49,47,55,38,49,47,52,48,53,49
93,93,93,92,90,94,91,94,90,91
11,15,14,13,14,6,10,9,16,13
14,12,14,11,14,13,11,7,6,10
70,65,66,63,69,68,70,69,65,68
45,48,50,49,39,48,39,46,46,41
17,20,20,16,20,17,19,17,21,21
4,1,10,5,4,4,5,4,7,6
71,72,77,75,70,71,77,73,71,74
24,23,23,24,24,24,24,24,24,24
7,11,11,13,12,11,11,14,12,14
17,18,18,20,17,17,21,17,19,19
21,16,16,19,18,21,21,20,17,18
22,2,11,0,22,12,1,3,16,7
29,3,22,31,2,24,31,19,0,0
1,0,5,1,25,1,1,1,16,1
22,33,0,1,2,36,33,22,12,2
15,3,3,30,2,1,2,13,2,15
19,12,7,10,19,11,21,14,22,11
30,1,1,1,4,16,1,3,0,1
10,7,19,0,0,30,1,22,0,21
25,36,32,26,38,35,33,35,32,32
22,18,23,14,21,3,25,26,24,2
18,0,27,28,24,24,15,17,16,17
24,23,1,32,2,0,2,0,23,37
2,33,27,21,0,35,27,1,23,25
1,31,31,1,1,29,37,27,29,25
0,3,1,0,0,4,0,0,0,0
6,5,9,8,11,2,6,14,7,0
0,0,0,0,0,0,0,0,1,3
5,2,0,0,1,0,0,1,0,6
5,11,0,1,13,4,0,0,0,0
0,0,1,0,1,0,1,0,0,0
1,0,2,0,0,8,3,0,3,6
5,6,11,3,2,4,3,4,0,5
28,19,26,0,16,26,0,22,25,22
19,23,11,17,11,16,24,0,1,17
4,5,16,5,4,3,11,6,11,7
1,13,0,22,22,16,19,0,16,23
0,11,17,1,11,8,9,6,2,14
20,20,9,21,18,12,25,16,18,13
50,51,53,50,52,53,53,52,53,52
34,36,36,41,1,41,10,1,46,1
52,52,49,53,48,54,54,52,52,52
51,50,47,50,51,52,51,49,50,50
53,54,53,53,53,53,51,54,51,50
52,54,50,52,54,51,52,54,54,52
2,53,52,53,51,53,54,53,52,52
50,50,49,50,1,48,48,47,47,47
40,28,32,40,0,41,1,13,1,33
0,39,32,4,42,31,30,3,1,36
36,32,39,30,1,32,1,1,1,37
31,3,40,38,36,3,38,36,28,1
0,30,40,36,39,29,43,35,39,14
27,39,1,41,30,4,14,39,40,36
43,51,50,47,57,47,47,50,51,55
45,52,47,55,58,50,53,50,44,50
77,77,77,75,77,76,76,77,77,77
20,21,16,16,16,20,22,20,18,17
63,68,68,71,68,64,68,67,65,65
50,45,51,45,47,47,47,48,42,44
51,48,45,46,51,47,42,54,55,55
29,29,29,29,29,29,29,28,29,29
26,26,28,22,23,25,26,25,27,26
77,77,77,77,77,77,77,77,77,77
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,28
28,29,29,29,29,29,29,29,29,29
30,25,24,27,28,1,24,29,22,23
27,23,22,23,1,22,27,24,18,3
27,21,25,23,28,24,23,25,26,18
59,57,60,61,61,66,1,60,61,58
23,29,27,25,21,25,27,22,0,20
24,27,26,24,27,21,24,25,27,22
28,27,1,25,30,31,24,24,30,24
58,53,56,52,56,53,54,51,58,1
59,49,59,1,61,57,48,48,50,62
19,1,19,22,24,20,23,21,19,21
1,56,0,52,55,56,48,44,54,52
48,53,47,41,48,54,50,1,47,56
51,1,0,51,38,56,42,1,57,47
50,52,55,50,43,46,37,44,49,51
7,0,0,8,7,0,7,10,8,9
20,17,20,14,20,19,24,17,21,21
4,0,1,19,6,6,1,7,1,2
0,0,1,5,0,0,7,0,5,0
11,0,12,10,0,1,0,7,11,6
0,0,1,0,0,8,2,4,0,0
8,10,0,10,15,0,0,0,10,1
0,1,11,10,4,7,3,11,11,8
9,10,11,10,14,10,10,11,10,9
41,41,41,38,37,39,40,42,40,39
18,14,17,17,18,17,17,18,16,18
17,18,17,18,17,18,16,17,17,18
17,15,18,17,2,16,17,15,16,18
18,1,17,17,17,17,17,16,18,15
84,79,84,79,83,81,79,79,84,81
76,75,76,75,76,80,75,67,75,72
78,73,81,78,81,79,78,81,81,80
56,58,57,61,61,61,59,59,57,60
67,74,73,75,71,72,75,64,76,72
73,73,75,77,79,78,79,74,77,78
81,83,81,81,83,78,86,80,79,83
34,27,31,39,32,30,36,37,30,32
39,35,42,44,36,27,29,0,0,33
42,43,39,33,35,39,33,36,44,36
50,37,0,49,51,47,49,1,47,49
46,41,49,48,46,43,0,42,42,41
31,31,34,33,30,31,23,1,32,29
30,34,31,31,29,23,27,27,24,30
17,17,16,18,19,17,17,17,13,15
17,18,19,16,18,16,18,18,19,18
15,16,16,15,15,16,15,17,13,17
73,69,75,75,72,74,72,73,68,75
15,14,17,15,14,13,17,17,14,17
15,15,14,14,14,13,10,15,13,11
17,17,17,15,15,18,15,15,17,15
27,27,29,20,19,29,29,23,24,23
36,40,37,39,37,40,39,39,40,41
0,5,7,5,6,2,12,5,8,8
37,42,32,33,39,42,34,34,45,37
54,57,54,53,51,46,57,57,58,61
30,28,30,26,34,28,29,33,31,28
27,28,22,30,26,24,26,23,21,23
14,22,10,20,26,1,16,18,29,21
14,0,21,21,20,18,21,24,8,3
1,22,9,0,19,25,13,22,18,19
16,0,12,19,16,14,14,11,22,15
48,44,48,22,1,40,40,1,28,1
28,1,33,6,26,49,34,0,43,37
5,3,1,2,0,0,4,1,13,1
1,1,1,3,0,1,1,0,1,0
0,2,1,0,0,0,0,1,0,5
1,2,2,2,1,0,1,1,0,1
0,5,9,1,9,2,7,1,1,10
0,0,5,1,2,0,1,1,1,1
1,5,26,1,1,16,0,0,13,22
0,0,1,0,1,1,1,1,1,1
35,1,32,29,30,26,29,25,1,1
37,40,40,39,42,38,38,43,38,41
28,1,39,1,40,35,40,1,38,29
45,37,45,44,31,34,47,47,44,41
16,5,25,38,0,28,33,34,0,32
0,35,33,30,35,24,34,1,0,25
16,35,1,31,35,34,33,2,0,31
48,21,2,48,51,56,1,3,61,2
61,58,0,47,52,57,58,43,58,58
39,42,40,41,41,44,47,43,42,45
61,68,63,63,2,58,58,0,64,61
61,55,61,59,61,61,55,67,59,60
56,61,63,57,58,64,65,61,51,62
57,63,63,63,55,59,66,57,65,60
88,82,82,85,86,74,83,83,84,1
91,90,1,90,87,91,83,83,84,87
39,29,25,30,38,38,33,35,28,25
26,24,23,18,24,23,26,21,22,21
39,39,53,41,43,38,38,35,41,36
90,91,90,94,90,92,88,85,90,89
82,87,80,79,88,78,87,81,83,77
4,5,8,6,7,9,11,8,9,6
17,19,21,21,24,19,21,23,23,19
23,24,23,22,26,25,31,28,20,25
14,16,0,21,18,14,17,14,20,13
6,6,6,3,2,1,4,4,4,2
6,4,8,7,6,5,8,6,6,5
11,7,9,11,10,11,7,9,9,4
4,13,10,8,10,9,12,9,7,10
6,5,5,6,7,8,8,10,6,7
5,17,9,11,12,16,12,11,13,15
16,9,10,16,10,16,20,18,11,11
8,12,11,12,14,16,14,13,12,12
4,8,3,6,5,6,6,3,3,4
9,3,14,11,5,12,7,9,10,8
19,14,25,20,17,21,21,11,21,22
0,14,6,6,8,5,10,9,14,14
8,11,7,12,5,7,13,10,11,9
11,9,16,14,14,14,11,11,13,10
33,27,32,1,0,30,20,25,32,34
12,23,12,12,16,9,16,2,6,18
1,15,16,24,15,18,19,29,13,16
51,47,65,57,58,58,57,57,59,60
69,70,67,71,68,70,69,72,69,67
59,58,63,56,56,42,48,56,61,65
70,74,74,0,70,72,73,78,71,82
57,52,48,51,51,51,55,0,1,1
57,1,55,52,61,56,60,59,53,55
58,57,57,51,54,49,59,52,60,0
85,86,86,74,87,78,79,82,85,78
89,91,92,90,89,91,85,91,91,95
72,73,72,73,70,72,71,71,70,72
96,94,94,92,91,95,94,93,91,95
95,92,93,91,94,95,93,95,94,93
94,92,95,92,91,95,93,94,92,95
94,94,95,94,94,95,95,96,96,92
45,50,53,51,52,53,47,50,52,45
47,50,45,0,55,52,48,48,47,45
70,71,69,75,72,73,73,75,75,70
23,20,22,21,23,22,25,23,24,20
16,10,19,16,18,13,12,21,21,15
23,20,23,25,20,15,23,15,14,29
39,41,48,48,46,0,47,46,40,42
10,10,13,16,8,12,11,13,10,9
4,4,2,2,3,5,2,4,0,3
25,0,19,25,29,22,31,1,24,22
30,30,31,28,26,29,30,30,24,28
1,23,31,25,23,27,26,24,17,22
8,20,8,10,13,14,10,11,11,11
12,7,8,10,10,8,9,9,10,12
29,23,19,25,26,22,21,24,19,27
22,23,22,26,19,24,24,28,22,25
29,32,30,32,30,32,31,30,30,32
54,38,46,53,48,50,53,50,49,54
36,36,36,33,36,34,37,34,36,34
28,32,29,26,35,30,32,32,32,30
18,21,26,22,27,18,20,25,20,1
13,73,69,70,71,2,69,1,68,1
0,1,56,0,3,0,1,1,1,1
34,1,24,37,1,34,33,1,1,1
1,66,66,1,1,74,71,75,75,67
1,74,76,80,79,73,78,77,2,78
84,84,84,84,84,83,84,84,84,84
69,56,75,1,69,1,70,69,72,72
42,43,45,42,37,38,37,42,41,40
10,17,0,20,24,0,0,1,13,1
1,55,51,53,55,57,56,53,58,56
47,40,30,38,36,45,34,41,40,36
44,38,37,32,40,39,45,38,34,40
0,44,37,38,43,0,40,42,41,42
43,37,43,44,42,42,46,44,42,41
55,55,53,52,50,52,54,1,56,53
4,1,1,7,4,0,4,1,3,0
22,0,0,1,22,10,1,5,2,8
1,4,1,1,1,5,1,1,3,1
8,15,28,28,3,8,19,17,6,11
0,1,3,2,1,2,1,2,1,1
3,16,2,7,1,1,0,4,0,1
2,6,1,9,1,11,11,13,1,13
14,16,15,16,16,16,15,14,16,15
10,7,7,8,8,8,6,9,0,1
14,14,14,2,3,12,10,1,15,14
0,10,11,1,12,14,9,1,1,10
0,9,3,3,13,15,14,1,14,12
13,13,12,6,1,13,2,12,2,6
8,6,8,7,9,7,5,6,5,2
14,14,16,15,15,14,14,16,15,13
9,10,8,10,11,8,8,8,4,8
11,8,12,10,10,11,12,10,11,10
12,11,12,12,10,11,12,13,11,15
11,7,10,7,11,8,10,11,8,8
10,11,7,10,14,9,10,9,8,10
7,2,0,6,4,5,0,7,6,7
6,8,4,4,5,5,8,9,8,10
10,16,7,9,11,5,6,10,11,10
3,1,6,5,4,3,5,3,1,3
1,21,25,0,21,32,27,21,14,25
12,11,0,16,14,16,8,6,6,14
0,9,4,10,4,5,11,7,9,11
25,26,28,28,2,27,28,25,22,27
23,24,27,27,25,25,28,27,25,28
48,49,50,51,53,49,47,50,49,50
14,14,7,17,10,15,12,20,10,11
25,28,25,23,24,25,24,28,28,26
26,30,30,29,27,27,29,25,30,24
0,32,26,29,30,29,30,26,24,28
1,1,7,0,4,8,2,0,10,1
4,0,3,6,9,9,4,0,4,0
10,3,1,1,1,2,2,9,1,1
3,1,49,1,38,0,61,3,1,39
