19,19,21,11,20,13,26,23,17,21
15,0,12,14,16,0,19,0,13,12
50,41,45,49,54,46,2,49,48,39
17,18,18,25,27,20,17,19,9,17
6,3,10,13,7,4,3,9,3,10
14,8,11,12,11,12,0,5,9,8
0,16,6,9,9,13,0,15,11,18
4,4,1,5,2,0,12,7,11,1
2,0,2,0,0,0,0,0,0,1
0,0,1,1,6,9,3,7,4,4
1,1,2,6,22,13,14,7,1,0
1,0,2,4,7,13,1,9,10,6
0,9,2,10,12,10,4,0,8,10
5,8,1,0,0,1,4,5,1,1
8,7,7,10,10,9,8,6,8,7
9,1,8,7,8,9,11,9,7,9
8,9,10,6,8,8,4,6,9,6
6,9,7,4,8,8,7,7,5,7
8,9,9,10,11,9,11,9,9,8
7,7,6,6,9,7,8,10,6,9
5,7,8,8,9,6,10,10,9,7
8,9,7,9,8,8,9,9,9,9
8,9,9,9,10,8,8,9,7,8
9,11,11,8,10,9,9,8,8,9
6,3,6,5,7,3,5,6,6,6
10,9,10,9,9,9,9,9,7,9
7,8,4,7,7,7,7,2,8,9
9,9,8,6,8,9,9,7,5,9
56,63,60,59,51,2,58,62,1,57
0,24,33,25,0,12,3,25,34,29
33,36,41,0,46,42,52,43,43,38
1,21,23,24,0,23,24,26,23,21
60,52,61,54,48,56,53,55,56,56
47,55,61,66,57,59,0,58,54,61
69,71,71,71,66,68,70,69,65,74
26,24,27,24,23,20,20,24,22,23
0,25,26,28,26,26,24,26,24,19
44,45,48,54,47,47,56,42,0,49
18,16,23,18,25,15,22,23,13,24
18,18,18,22,15,16,19,0,0,20
10,11,2,2,15,2,0,0,7,1
22,22,17,21,22,22,19,13,18,0
10,13,12,10,14,17,14,9,13,11
18,19,12,19,9,15,12,15,16,18
8,9,8,7,14,13,12,0,14,12
26,32,29,33,27,22,43,38,31,27
13,16,12,9,13,12,12,13,11,10
25,26,30,27,33,30,30,31,27,23
6,2,3,6,2,1,4,5,7,7
1,10,12,18,2,12,1,1,16,4
39,23,25,38,3,14,2,26,24,40
5,1,15,2,8,9,10,12,17,10
9,28,0,17,25,0,21,11,1,10
1,8,5,10,14,12,2,5,14,1
52,50,57,61,42,47,55,50,48,50
37,24,29,30,21,12,8,1,32,1
4,9,6,12,10,5,6,9,10,10
11,11,9,8,8,9,6,7,15,3
2,4,2,5,3,2,2,2,3,2
17,25,15,14,17,16,16,17,18,11
19,17,14,13,14,11,17,17,12,9
18,19,18,20,21,17,21,17,22,18
6,10,6,0,1,3,3,3,5,3
0,0,5,0,1,0,0,0,6,0
3,22,1,12,3,0,22,1,1,8
3,3,5,6,0,0,1,0,4,0
0,0,3,4,7,0,2,0,7,0
1,7,0,1,5,2,9,2,3,6
23,13,23,18,25,21,20,18,26,21
6,0,2,0,0,2,3,1,0,0
63,66,65,63,58,63,1,64,65,67
67,67,67,67,66,67,65,66,65,67
59,59,63,62,63,61,61,57,1,61
83,86,85,84,85,86,87,82,85,85
60,53,58,60,59,55,59,56,55,55
65,68,68,65,68,67,1,67,65,65
66,68,66,67,68,67,67,67,67,68
53,45,52,54,50,47,45,52,55,50
68,72,70,60,74,56,68,69,68,66
37,45,42,38,31,36,39,43,39,39
81,77,82,79,77,80,79,81,80,81
53,57,64,58,59,52,55,64,57,57
49,47,47,45,46,41,53,49,43,45
41,50,54,46,42,53,45,44,55,51
1,7,1,0,0,0,6,0,8,5
5,0,6,1,1,1,1,0,1,0
11,6,16,13,18,25,16,21,12,17
6,0,3,1,1,6,9,8,10,13
14,14,11,1,5,14,14,21,0,4
1,4,4,1,4,1,4,2,3,3
16,16,16,18,10,18,19,17,14,15
41,52,42,47,46,47,44,49,55,50
21,20,20,18,19,17,12,19,25,22
29,25,33,35,28,32,26,31,29,26
20,16,17,18,16,14,1,14,17,12
56,59,57,62,58,58,61,61,59,55
3,3,5,8,11,0,1,1,20,1
40,47,40,48,44,41,41,41,31,34
41,35,45,43,47,38,1,35,37,48
81,80,78,77,75,76,79,79,77,84
1,0,24,24,0,1,31,0,2,28
14,1,5,11,1,14,16,16,10,4
1,1,1,57,37,2,60,42,1,4
47,31,28,8,15,1,1,1,55,42
29,9,0,0,35,1,2,34,2,3
1,1,2,7,4,0,1,10,0,0
21,20,18,19,18,19,20,20,18,18
72,65,73,72,1,73,74,71,71,65
