12,9,14,9,12,16,7,5,10,6
19,57,22,14,17,57,9,57,21,11
2,9,6,6,1,6,55,1,4,9
8,6,5,10,10,8,9,9,9,8
4,8,1,6,3,2,2,1,3,4
4,4,6,13,6,4,55,3,5,3
57,15,15,7,16,20,57,17,10,15
4,10,13,6,53,5,4,3,5,54
22,52,14,54,55,20,13,31,7,54
48,38,32,43,10,6,18,29,14,18
53,54,40,45,11,32,23,31,54,55
54,48,53,51,11,9,54,13,8,49
54,7,51,11,9,7,10,54,18,13
5,12,38,26,50,33,25,22,53,49
2,2,0,1,1,1,1,0,0,0
2,10,1,4,2,0,0,0,0,0
1,0,1,0,0,1,1,1,2,0
0,0,1,0,1,2,0,0,0,1
3,2,2,1,0,2,0,2,2,3
1,1,0,1,2,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0
2,1,3,1,1,2,1,1,1,0
2,1,1,0,0,0,2,0,2,0
2,0,0,1,0,2,2,1,1,1
0,0,0,0,0,0,2,0,0,1
0,1,0,1,1,1,1,1,1,1
1,0,6,2,3,3,1,8,2,1
1,1,1,0,0,1,1,1,2,1
21,13,7,15,28,77,17,11,78,19
79,46,37,39,79,60,76,35,35,38
18,26,18,79,23,21,16,19,30,18
31,11,7,8,32,6,7,5,4,7
14,25,12,22,14,19,13,18,18,9
30,24,18,13,22,18,79,21,25,17
7,6,4,7,8,3,6,10,9,5
6,4,3,6,7,2,4,1,8,6
32,7,6,4,6,5,8,6,8,13
23,24,24,18,25,21,20,31,79,23
12,14,9,12,7,8,8,9,17,8
7,13,5,7,17,9,8,32,32,10
22,21,30,30,15,30,32,32,25,31
8,10,11,10,10,9,11,14,12,32
0,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,33,0,0
1,3,0,0,0,3,1,1,1,2
0,0,0,0,1,1,0,0,0,0
1,1,1,1,0,1,1,0,1,4
0,11,3,7,32,33,4,7,1,4
77,24,34,19,76,27,77,77,27,38
6,6,8,14,69,16,76,6,6,4
4,33,6,7,7,2,5,1,3,3
24,11,78,24,16,78,23,20,77,35
26,6,17,2,1,5,10,2,4,13
2,0,0,4,2,1,0,2,1,1
5,3,9,18,10,17,19,77,6,77
1,0,3,0,2,0,0,2,0,1
2,0,1,1,0,0,1,0,0,1
1,1,2,2,0,1,1,1,2,0
0,0,1,1,1,0,2,4,2,4
0,3,1,2,6,0,1,2,0,2
5,2,4,0,2,2,1,6,0,4
2,2,0,23,2,2,1,3,0,0
44,44,39,44,43,44,44,44,32,44
41,22,43,32,41,44,21,43,43,36
20,20,16,16,23,23,22,23,19,23
44,44,13,22,23,44,28,44,25,44
5,8,39,22,11,8,10,9,12,5
14,13,10,11,5,11,8,9,6,12
34,44,42,44,44,33,34,43,44,44
5,1,3,5,9,5,67,4,2,1
1,1,1,1,2,1,3,2,3,1
9,9,5,6,5,7,7,10,67,6
6,3,2,5,4,3,2,6,4,4
0,1,1,0,0,0,0,0,0,1
2,0,0,2,0,1,67,0,2,1
2,0,2,1,0,0,1,1,1,0
0,3,0,0,4,3,2,4,2,1
0,1,0,0,0,0,0,0,1,0
1,4,2,0,1,0,1,2,2,0
8,9,4,10,6,5,6,7,5,4
1,1,1,1,1,3,2,2,1,5
1,4,4,3,1,1,1,5,2,1
1,1,2,0,0,1,1,2,2,0
44,5,8,45,45,45,6,45,6,13
12,45,29,43,24,43,44,43,44,45
8,8,9,8,3,1,2,6,4,4
25,16,29,41,65,8,14,13,9,9
22,28,24,44,20,13,23,19,45,41
2,1,2,4,2,44,2,1,1,0
0,3,2,0,1,2,1,4,0,2
1,2,1,0,0,0,1,1,1,0
5,7,9,10,6,10,1,2,5,8
3,5,5,1,0,3,4,3,4,2
4,4,6,6,3,4,64,3,4,1
10,6,9,3,8,8,4,5,6,10
63,57,55,38,40,66,65,65,29,65
9,0,5,4,7,4,7,9,7,13
35,40,24,25,27,39,90,39,37,34
5,7,4,6,2,9,3,4,4,4
90,91,28,35,89,90,28,91,89,47
