20,22,14,33,19,27,19,22,26,28
14,0,18,25,23,0,22,0,18,26
2,0,2,0,0,3,0,4,4,3
24,28,19,17,17,15,21,21,30,24
44,43,45,35,45,47,45,46,51,42
38,42,38,29,36,37,2,44,37,42
0,17,26,28,22,15,0,20,30,18
41,38,35,42,0,49,32,37,36,0
35,3,37,1,0,34,41,24,48,0
9,20,29,10,36,37,32,18,34,33
1,0,5,2,10,3,11,15,0,0
0,5,0,0,31,27,0,21,26,0
1,34,0,32,31,30,33,1,28,30
35,29,16,26,4,16,26,27,1,4
0,1,2,0,0,1,2,3,0,2
0,0,1,0,0,1,0,1,1,2
3,1,0,4,2,0,6,3,0,3
3,0,0,4,0,0,2,0,3,1
0,0,0,0,0,0,0,0,0,0
2,0,4,2,0,1,2,1,3,0
4,1,1,2,1,0,1,1,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,5,3,4,2,5,2,2,2,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,0,1,0,0
0,0,3,0,0,0,0,7,0,1
0,0,2,5,0,5,0,7,1,4
9,3,5,0,5,8,6,7,4,11
0,0,0,0,0,0,0,0,2,0
0,0,0,0,1,0,2,1,1,4
0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,2,2,0,0,0
0,0,2,0,0,3,3,1,0,0
0,0,0,0,0,0,0,0,0,0
5,2,1,2,3,4,0,2,0,0
0,1,0,0,0,1,0,0,0,0
6,1,7,1,0,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,3,1,1,0
20,17,14,17,10,15,12,18,17,14
11,12,18,11,21,14,16,17,11,11
20,21,22,20,17,18,15,0,16,18
40,36,36,34,42,36,23,30,35,39
14,11,15,18,16,15,19,14,21,20
2,1,0,3,1,1,2,1,4,2
21,21,27,18,0,0,19,16,19,18
0,33,24,23,0,27,0,0,29,26
25,29,26,15,4,24,0,27,28,15
16,0,8,13,13,14,7,16,10,12
27,23,0,18,20,0,17,22,0,26
53,58,53,55,50,51,59,58,49,62
15,16,13,10,14,15,9,15,18,18
16,29,25,22,22,36,32,0,23,0
14,10,12,7,10,15,14,9,10,11
11,6,11,10,11,11,14,12,5,18
19,17,18,16,20,18,19,20,17,19
21,16,22,23,21,23,20,19,22,21
2,3,4,3,0,8,3,3,9,8
0,0,0,0,0,1,0,0,0,0
11,9,15,0,17,14,13,14,12,16
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,15,11,8,0,17,0,10,0
32,28,5,24,37,34,25,28,31,33
5,15,7,7,7,4,7,7,6,4
1,0,0,0,0,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,3,2,3,5,5,3,5,4
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
20,27,22,22,22,26,29,22,23,24
10,8,6,16,7,13,4,6,10,12
18,15,15,18,23,19,20,18,17,15
0,0,0,0,1,1,1,0,0,0
22,14,12,17,13,20,18,11,20,15
28,25,28,23,32,31,16,24,31,31
32,25,21,29,26,24,31,28,22,21
0,28,28,0,0,0,26,0,27,18
19,0,13,1,17,0,0,2,0,0
20,22,14,17,16,12,18,10,22,13
34,39,36,27,0,42,36,41,46,33
3,2,7,0,9,9,3,0,0,0
36,37,36,30,39,0,38,42,38,36
24,23,22,23,27,21,22,20,24,27
14,6,16,10,9,12,13,11,5,8
30,33,30,27,30,32,45,37,28,29
7,9,4,5,6,4,9,6,11,10
36,33,37,36,40,43,1,44,32,41
0,0,0,0,0,0,0,0,0,0
0,4,6,16,9,0,0,0,5,0
9,9,11,7,10,7,9,9,10,9
5,4,11,9,6,4,0,8,5,2
1,1,2,3,5,1,2,3,3,0
0,0,17,24,1,0,15,0,0,8
0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,1,0,0
1,0,4,0,0,0,0,0,0,0
6,27,0,0,5,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
3,0,1,0,5,2,0,0,1,2
1,4,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
2,0,1,0,0,0,0,0,0,4
1,2,0,4,5,0,0,3,2,4
0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0
0,0,1,3,0,0,0,0,4,0
0,0,0,2,0,0,0,0,0,0
3,0,0,0,0,2,5,0,4,0
0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,0,3,3,3,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
2,6,2,8,6,5,4,3,9,11
