31,32,34,27,37,26,37,36,34,33
29,0,25,26,26,0,34,0,22,30
55,48,51,51,56,49,2,55,52,46
31,32,33,32,33,37,35,37,26,32
13,9,13,21,13,7,11,16,7,14
24,22,17,22,20,23,1,15,23,18
0,32,29,25,22,24,0,30,28,25
17,14,14,16,2,14,32,30,26,1
3,0,6,0,0,5,2,2,3,1
3,17,10,8,20,20,15,13,13,15
1,1,13,9,41,23,28,28,1,0
1,4,2,4,24,30,1,29,31,6
1,20,4,14,23,28,20,0,14,23
23,20,7,8,2,12,9,12,1,2
9,8,10,10,10,9,9,10,10,11
9,1,9,7,9,11,11,10,10,10
10,11,10,9,10,10,7,10,9,9
10,10,9,7,9,8,10,10,10,8
8,9,9,10,11,9,11,9,9,8
9,10,10,10,9,10,10,11,10,10
10,10,10,11,10,11,11,11,10,10
8,9,7,9,9,8,9,9,9,9
8,9,9,10,10,10,8,10,8,10
9,11,11,10,11,9,9,10,10,10
9,5,8,9,7,7,6,8,8,8
10,9,10,9,9,9,9,9,9,9
9,10,4,8,7,7,9,2,8,9
9,9,9,8,9,9,9,8,8,9
58,66,69,64,51,2,62,67,1,62
0,33,42,43,0,39,3,46,43,46
57,49,57,0,52,58,61,56,50,55
1,21,25,24,0,25,25,27,28,25
64,54,67,56,65,60,65,60,60,71
49,55,61,66,57,61,0,58,54,62
72,72,75,72,71,75,73,69,70,74
26,28,30,26,25,26,28,30,24,26
0,25,26,28,26,27,24,26,24,19
55,51,52,57,57,56,58,47,0,55
20,18,23,20,25,21,24,23,15,24
22,22,25,25,15,22,21,0,0,21
10,11,2,2,17,2,0,0,7,1
25,22,21,22,22,23,21,17,18,0
21,21,23,23,27,28,24,24,23,22
27,25,23,27,24,25,24,21,25,27
22,20,19,20,24,23,24,1,24,23
55,56,60,56,51,54,63,60,52,52
24,27,26,19,26,26,23,27,18,21
32,33,33,33,34,33,33,34,32,30
18,14,19,17,2,1,17,16,19,17
1,45,49,48,2,52,1,1,50,43
63,66,65,59,37,62,2,66,67,69
24,1,25,20,22,27,26,30,25,25
59,60,0,56,63,0,53,58,1,46
26,33,31,41,43,37,27,34,30,24
70,73,70,68,72,75,72,71,70,72
64,64,62,59,63,56,54,1,62,1
10,19,15,17,14,13,14,17,17,14
15,17,16,17,15,14,14,14,20,11
4,6,4,8,5,4,5,4,6,6
29,33,27,27,31,27,30,29,29,27
22,20,21,20,17,16,20,21,21,19
18,21,19,23,21,20,22,17,23,19
14,17,13,0,10,12,13,8,14,11
0,0,5,0,1,0,0,0,10,0
3,22,1,12,3,0,23,1,1,8
3,3,5,7,0,0,1,0,4,0
0,0,13,11,14,0,13,0,14,0
11,16,2,12,10,8,17,12,11,15
28,27,34,29,33,29,32,32,35,29
10,0,2,0,0,9,9,1,0,0
