9,8,9,8,10,13,4,5,8,9
14,57,17,12,15,57,10,57,20,16
2,9,6,6,1,6,55,1,5,9
10,6,8,8,7,8,9,9,5,7
3,8,1,4,4,2,2,2,2,3
4,2,5,11,8,4,55,6,5,2
57,17,25,18,20,17,57,11,12,17
24,21,37,17,53,33,5,3,6,54
33,52,19,54,55,25,19,40,16,54
48,51,48,47,17,8,35,42,24,35
53,54,50,45,14,33,29,43,54,55
54,49,53,51,19,13,54,16,10,49
54,8,51,11,9,8,10,54,18,13
17,21,45,35,50,48,31,33,53,51
0,1,1,1,0,0,0,0,0,1
2,10,0,4,2,0,0,0,1,1
0,0,1,1,0,0,0,0,1,0
0,0,1,1,0,1,1,0,0,0
3,2,2,1,0,2,0,2,2,3
2,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0
2,1,3,1,0,1,0,0,1,0
2,1,1,0,0,0,1,0,2,1
1,0,0,1,0,0,2,1,1,0
0,0,2,1,1,0,2,0,0,1
0,1,0,1,1,1,1,0,0,1
2,0,6,2,2,3,1,8,1,1
1,1,1,0,0,1,0,0,0,1
16,8,13,13,27,77,15,12,78,15
79,50,39,49,79,65,76,43,38,41
15,20,20,79,22,13,22,19,23,22
31,9,5,7,32,5,6,3,8,9
11,23,13,17,13,15,12,14,18,14
31,23,17,13,22,17,79,21,24,17
7,7,5,4,6,7,6,9,10,3
2,5,2,3,7,9,2,3,6,7
32,7,6,4,6,5,8,5,8,13
23,18,22,17,25,25,19,30,79,21
13,11,8,10,6,13,7,9,16,7
8,7,5,5,9,8,6,32,32,8
21,21,30,30,15,30,32,32,22,31
4,8,12,10,9,6,11,14,11,32
0,1,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33,0,1
1,2,0,0,0,2,2,1,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2
9,24,16,10,32,33,13,10,7,10
77,56,48,35,76,56,77,77,47,68
12,22,27,16,72,46,76,27,34,11
15,33,10,23,11,4,9,8,3,7
55,18,78,44,26,78,38,51,77,59
72,17,47,7,6,10,52,20,8,64
1,1,0,1,3,1,0,1,0,0
7,12,19,24,32,49,49,77,19,77
1,0,2,0,4,0,0,0,0,0
0,0,2,0,1,0,1,0,0,0
1,0,3,1,0,1,0,0,0,0
1,0,1,2,1,0,3,2,1,5
0,2,1,1,3,1,0,1,0,1
4,2,3,2,2,1,2,5,0,4
4,3,0,23,4,2,4,1,2,2
44,44,39,44,43,44,44,44,34,44
41,21,43,32,41,44,20,43,43,36
20,20,13,14,23,23,22,23,18,23
44,44,18,33,20,44,30,43,20,44
18,7,37,21,6,16,6,16,20,7
16,8,11,13,6,10,7,9,9,13
36,44,42,44,44,26,37,43,44,44
5,1,3,5,9,5,67,4,2,1
1,1,1,1,2,1,3,2,3,1
9,9,5,5,5,6,7,9,67,6
6,3,2,5,4,3,2,6,4,4
0,1,1,0,0,0,0,0,0,1
2,0,0,2,0,1,67,0,2,1
2,0,2,1,0,0,1,1,1,0
1,0,0,3,5,2,2,4,1,0
0,0,0,0,0,0,1,0,0,0
2,4,3,1,1,0,0,0,0,0
8,7,2,8,7,4,3,6,3,4
0,4,0,1,0,5,2,0,0,3
3,3,2,3,4,4,2,3,2,3
0,0,0,0,1,1,2,1,2,1
44,12,35,45,45,45,7,45,7,23
16,44,33,43,35,43,44,44,44,45
22,27,15,14,7,3,6,6,12,6
43,48,54,63,65,22,28,11,9,13
23,28,29,44,35,26,24,14,45,38
0,6,4,21,3,44,3,2,4,3
0,1,1,1,1,0,0,1,1,2
1,1,1,0,1,1,1,3,0,0
2,7,6,8,4,6,4,3,4,7
3,3,1,1,0,3,3,3,4,2
3,4,6,5,2,4,64,3,5,1
10,6,9,3,8,7,3,5,6,10
63,60,57,47,44,66,65,65,36,65
7,0,3,3,5,5,9,6,6,11
38,42,34,25,26,41,90,44,34,34
2,5,4,4,2,9,2,4,5,2
90,91,38,35,90,90,25,91,89,47
4,19,14,8,20,2,5,5,10,15
90,90,90,30,40,89,28,40,90,87
42,59,55,83,76,90,90,90,35,47
53,80,91,91,42,89,89,46,89,88
20,20,19,14,17,21,20,11,21,21
0,1,3,2,3,2,1,1,3,3
15,17,18,21,90,15,17,16,17,24
3,6,1,3,2,1,2,2,0,3
2,3,21,4,4,5,3,1,2,5
4,2,4,4,4,2,4,2,2,2
5,1,5,7,21,2,4,6,5,4
3,14,6,13,14,12,14,14,14,7
2,2,1,1,1,1,3,1,2,1
10,13,13,13,5,6,13,12,6,13
2,9,12,7,6,6,10,3,3,12
6,14,10,6,4,8,13,13,9,6
14,14,14,8,14,13,12,12,12,14
2,13,14,13,14,9,11,11,5,8
11,8,10,6,5,9,11,6,7,11
1,5,0,2,0,0,2,0,2,2
0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,2,1,0,0,11
0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,2,0,0,1,0
0,0,0,0,2,0,0,2,2,0
4,2,1,0,1,3,2,0,1,1
3,2,0,3,3,2,3,1,1,4
1,4,2,4,4,2,2,60,1,0
3,2,1,57,2,0,2,0,3,6
3,2,2,2,0,1,0,0,4,4
2,1,3,2,5,0,4,2,7,4
3,0,2,1,1,2,4,2,1,0
3,6,3,11,6,0,3,4,3,4
2,5,2,2,1,2,7,3,4,2
3,4,3,5,6,2,5,4,7,7
1,4,4,8,6,4,4,3,8,6
8,5,4,5,3,2,4,5,1,1
4,7,4,3,9,4,6,3,3,2
5,2,2,2,4,5,2,6,5,5
0,0,1,0,0,1,1,0,0,0
1,0,1,1,1,0,1,0,0,1
3,0,2,0,1,0,2,1,3,1
0,0,2,0,1,1,2,4,5,1
0,2,3,2,1,1,2,1,4,3
1,0,1,1,0,0,0,0,0,0
0,1,1,1,0,1,0,1,2,0
3,2,3,8,6,4,5,81,4,2
7,6,3,5,4,6,7,6,3,6
3,4,5,5,3,3,5,2,2,3
2,2,1,3,2,4,0,1,0,1
4,3,5,3,3,4,3,6,5,3
7,8,10,12,7,5,11,7,1,9
5,4,5,5,4,3,6,3,3,3
71,80,81,81,81,80,81,79,80,81
81,81,81,81,81,81,81,81,81,81
82,82,82,82,81,81,81,81,82,82
34,30,32,30,34,34,34,34,34,34
67,80,59,59,75,73,81,69,81,72
82,80,81,80,81,81,81,81,82,80
13,6,13,19,9,4,5,12,81,9
4,4,0,3,1,5,1,1,2,1
0,34,34,34,2,6,4,5,34,3
15,9,14,10,79,10,8,15,14,10
14,4,23,30,16,10,16,11,21,13
8,4,34,3,6,6,8,6,2,4
35,34,34,30,26,33,33,34,34,27
7,9,12,8,6,9,4,1,9,6
12,14,15,22,14,16,71,71,15,19
9,10,11,13,13,10,12,9,10,15
22,20,17,18,16,15,12,14,15,16
92,21,22,13,18,91,18,21,18,22
21,24,12,23,12,17,16,70,71,11
70,6,9,7,7,6,7,70,10,5
18,20,70,20,15,20,12,11,70,17
14,13,13,14,12,16,12,14,14,9
7,9,16,7,8,9,16,7,15,12
9,13,6,6,8,18,9,12,9,4
8,6,92,5,6,8,9,8,8,4
92,24,91,24,25,26,36,19,26,35
10,10,11,10,9,12,10,7,7,11
14,9,15,20,11,8,15,8,9,10
1,0,0,0,0,0,0,0,0,0
1,3,24,21,5,7,2,2,10,9
0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
3,1,1,1,2,3,1,2,1,1
7,13,19,5,10,46,5,18,10,18
23,4,6,8,9,12,24,3,25,5
8,11,46,10,45,16,4,13,14,20
9,47,46,46,35,5,46,11,10,10
9,40,23,11,14,16,46,10,47,13
4,13,14,13,9,41,22,10,10,21
9,5,3,3,1,5,5,6,5,7
5,4,4,8,6,6,2,5,5,8
1,1,0,0,3,0,1,0,2,1
0,1,1,2,3,3,0,2,1,2
3,2,1,2,1,1,0,2,1,2
16,14,10,12,15,13,8,12,14,9
8,3,5,9,9,6,2,7,7,1
1,0,0,0,0,0,0,0,0,0
1,0,1,0,1,2,1,0,0,1
0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0
25,46,37,48,26,39,46,45,31,41
24,45,27,13,46,22,17,28,48,48
47,48,43,47,20,47,47,47,30,47
47,35,69,68,67,30,33,50,60,67
33,45,45,19,46,47,46,33,46,33
9,28,39,30,12,36,10,18,6,36
26,47,47,47,44,38,47,45,48,47
49,65,38,69,69,33,68,38,68,32
34,14,24,18,10,33,25,22,26,17
7,9,7,14,9,44,20,14,8,46
25,69,10,14,17,9,29,16,21,31
53,46,68,45,67,69,67,69,44,35
67,10,27,24,69,12,9,67,20,33
68,21,22,68,68,17,17,30,16,38
98,85,96,96,85,79,96,95,94,95
32,57,19,21,11,54,10,14,13,99
97,98,98,90,94,93,98,96,86,85
71,91,90,96,88,97,91,96,97,83
93,74,98,97,58,90,99,98,99,92
94,96,96,97,95,96,94,96,94,97
88,98,90,98,94,80,76,98,59,52
73,73,58,80,88,86,91,79,92,84
6,7,2,98,11,6,98,4,2,14
6,6,21,5,2,2,2,99,98,4
3,4,3,2,6,9,3,16,1,3
97,3,98,3,6,12,7,98,10,5
98,45,8,96,22,82,43,94,89,13
3,5,7,6,7,3,1,4,7,12
4,2,0,4,1,1,1,2,1,1
20,18,17,13,53,23,44,53,16,53
1,2,5,0,6,0,0,2,1,2
1,2,4,2,0,0,1,3,2,1
0,0,1,1,1,1,3,0,3,3
2,0,4,1,0,2,1,0,0,2
52,1,2,1,2,1,0,1,1,2
