26,28,24,36,32,29,24,29,31,29
24,0,23,28,27,0,28,0,21,32
4,5,6,1,1,4,0,7,5,6
29,31,28,21,17,28,27,25,35,27
45,44,45,39,48,51,50,47,51,44
38,47,42,30,36,40,2,48,39,45
0,22,34,31,26,22,0,25,30,22
39,36,25,41,0,34,38,45,38,0
25,3,36,1,0,31,40,17,44,0
9,10,14,10,35,42,23,12,33,25
1,0,9,4,18,10,15,6,0,0
0,6,0,0,32,28,0,28,32,0
1,38,2,34,34,35,40,1,29,31
41,29,11,27,5,17,22,21,1,3
1,1,4,0,1,2,3,4,2,4
0,0,2,0,1,2,0,1,3,2
2,2,0,5,2,1,6,4,0,5
3,1,1,6,0,0,2,2,4,2
0,0,0,0,0,0,0,0,0,0
3,2,4,5,2,2,2,1,5,2
5,4,2,3,1,3,1,1,1,3
0,0,0,0,1,1,0,0,0,1
0,0,0,0,0,2,1,1,1,1
0,0,0,2,0,0,0,2,1,1
3,6,3,4,3,7,4,4,4,3
0,0,0,0,0,0,0,0,2,0
2,2,0,0,0,0,2,0,0,0
0,0,0,4,2,0,1,2,4,0
1,3,7,7,0,0,5,2,0,2
0,5,3,8,0,2,0,15,6,8
21,17,17,0,11,12,7,11,14,22
0,1,0,1,0,3,1,1,3,4
5,3,4,4,13,5,10,5,3,9
1,0,0,0,0,2,0,0,0,0
1,2,4,4,6,2,1,0,4,0
1,2,3,1,2,9,8,4,2,2
0,0,0,0,0,0,0,0,0,0
11,7,4,4,7,10,3,4,0,4
0,3,0,3,0,7,2,0,4,0
7,3,5,2,3,7,5,0,0,2
0,0,0,0,3,0,0,0,0,0
2,0,2,1,0,2,1,4,2,0
23,20,19,22,18,16,18,22,21,22
14,14,21,15,24,18,22,18,17,14
25,24,25,26,20,21,21,1,20,20
48,40,47,44,47,49,31,35,44,46
19,18,19,22,18,21,22,19,23,23
7,6,4,5,1,4,3,3,4,5
24,14,20,19,0,0,22,19,21,20
0,21,20,30,0,24,0,0,23,11
28,39,34,22,3,30,0,37,33,27
22,0,12,12,16,20,12,16,13,18
26,39,0,22,27,0,28,22,0,16
19,56,41,64,58,58,38,60,57,26
22,27,18,14,26,25,20,24,27,24
31,44,29,24,32,30,36,0,35,0
17,14,15,11,11,18,15,13,13,13
11,12,13,14,15,13,16,15,8,19
19,18,18,18,19,18,18,21,20,20
25,18,27,29,26,28,25,23,25,26
4,4,6,9,3,10,5,5,11,13
0,2,1,3,0,4,1,0,1,1
13,11,14,0,18,17,18,18,16,17
0,0,0,0,0,0,0,0,8,0
0,1,0,0,0,0,2,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,26,12,11,0,13,0,14,0
29,31,7,21,29,30,24,28,31,30
6,23,13,16,8,8,15,15,10,8
5,0,0,0,0,17,5,0,0,0
0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0
6,10,7,7,6,10,7,10,10,11
1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
34,35,34,27,33,34,38,30,30,33
19,16,16,26,14,24,13,18,17,20
30,22,23,27,32,27,25,19,27,27
0,3,5,1,3,3,6,0,4,2
33,23,21,24,27,32,29,21,30,23
37,37,33,39,38,41,30,31,42,43
45,31,32,38,44,32,40,39,32,35
0,32,18,0,0,0,27,0,30,27
24,1,8,1,10,1,0,2,0,0
23,17,15,20,20,18,20,14,24,19
31,33,20,6,0,41,38,45,44,37
4,1,5,0,13,14,9,5,0,1
41,36,37,32,39,0,39,42,42,38
28,24,25,26,31,27,25,25,29,28
22,9,21,16,16,18,17,15,9,14
39,39,38,36,43,35,50,42,38,35
10,14,9,9,17,8,15,10,14,13
41,41,42,40,46,46,1,46,42,52
0,1,0,1,0,0,1,0,1,0
0,2,3,13,10,0,0,0,13,0
15,16,20,11,17,19,16,17,26,17
13,13,18,19,12,11,0,14,16,4
5,5,10,7,13,6,6,7,9,4
0,0,30,31,2,0,31,0,0,14
1,0,2,2,0,5,0,0,1,0
0,0,0,3,21,0,1,8,0,0
2,1,18,0,0,0,0,0,1,1
10,12,0,0,11,1,0,15,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
