grass_regrowth_time,sheep_gain_from_food,sheep_reproduce,wolf_gain_from_food,wolf_reproduce,scenario,policy,model
25.0390625,3.2080078125,0.070732421875,31.2353515625,0.149873046875,145,None,WolfSheep
27.5390625,5.0400390625,0.070732421875,31.2353515625,0.149873046875,146,None,WolfSheep
27.5390625,3.2080078125,0.026259765625,31.2353515625,0.149873046875,147,None,WolfSheep
27.5390625,3.2080078125,0.070732421875,45.8251953125,0.149873046875,148,None,WolfSheep
27.5390625,3.2080078125,0.070732421875,31.2353515625,0.122451171875,149,None,WolfSheep
27.5390625,5.0400390625,0.026259765625,45.8251953125,0.122451171875,150,None,WolfSheep
25.0390625,3.2080078125,0.026259765625,45.8251953125,0.122451171875,151,None,WolfSheep
25.0390625,5.0400390625,0.070732421875,45.8251953125,0.122451171875,152,None,WolfSheep
25.0390625,5.0400390625,0.026259765625,31.2353515625,0.122451171875,153,None,WolfSheep
25.0390625,5.0400390625,0.026259765625,45.8251953125,0.149873046875,154,None,WolfSheep
25.0390625,5.0400390625,0.026259765625,45.8251953125,0.122451171875,155,None,WolfSheep
47.5390625,6.7080078125,0.025732421875,8.7353515625,0.08487304687500001,156,None,WolfSheep
45.0390625,6.7080078125,0.025732421875,8.7353515625,0.08487304687500001,157,None,WolfSheep
47.5390625,1.5400390625,0.025732421875,8.7353515625,0.08487304687500001,158,None,WolfSheep
47.5390625,6.7080078125,0.071259765625,8.7353515625,0.08487304687500001,159,None,WolfSheep
47.5390625,6.7080078125,0.025732421875,23.3251953125,0.08487304687500001,160,None,WolfSheep
47.5390625,6.7080078125,0.025732421875,8.7353515625,0.057451171875,161,None,WolfSheep
47.5390625,1.5400390625,0.071259765625,23.3251953125,0.057451171875,162,None,WolfSheep
45.0390625,6.7080078125,0.071259765625,23.3251953125,0.057451171875,163,None,WolfSheep
45.0390625,1.5400390625,0.025732421875,23.3251953125,0.057451171875,164,None,WolfSheep
45.0390625,1.5400390625,0.071259765625,8.7353515625,0.057451171875,165,None,WolfSheep
45.0390625,1.5400390625,0.071259765625,23.3251953125,0.08487304687500001,166,None,WolfSheep
45.0390625,1.5400390625,0.071259765625,23.3251953125,0.057451171875,167,None,WolfSheep
37.5390625,1.4580078125,0.093232421875,42.4853515625,0.052373046874999996,168,None,WolfSheep
35.0390625,1.4580078125,0.093232421875,42.4853515625,0.052373046874999996,169,None,WolfSheep
37.5390625,6.7900390625,0.093232421875,42.4853515625,0.052373046874999996,170,None,WolfSheep
37.5390625,1.4580078125,0.093759765625,42.4853515625,0.052373046874999996,171,None,WolfSheep
37.5390625,1.4580078125,0.093232421875,12.0751953125,0.052373046874999996,172,None,WolfSheep
37.5390625,1.4580078125,0.093232421875,42.4853515625,0.024951171875,173,None,WolfSheep
37.5390625,6.7900390625,0.093759765625,12.0751953125,0.024951171875,174,None,WolfSheep
35.0390625,1.4580078125,0.093759765625,12.0751953125,0.024951171875,175,None,WolfSheep
35.0390625,6.7900390625,0.093232421875,12.0751953125,0.024951171875,176,None,WolfSheep
35.0390625,6.7900390625,0.093759765625,42.4853515625,0.024951171875,177,None,WolfSheep
35.0390625,6.7900390625,0.093759765625,12.0751953125,0.052373046874999996,178,None,WolfSheep
35.0390625,6.7900390625,0.093759765625,12.0751953125,0.024951171875,179,None,WolfSheep
17.5390625,4.9580078125,0.04823242187500001,19.9853515625,0.11737304687500001,180,None,WolfSheep
15.0390625,4.9580078125,0.04823242187500001,19.9853515625,0.11737304687500001,181,None,WolfSheep
17.5390625,3.2900390625,0.04823242187500001,19.9853515625,0.11737304687500001,182,None,WolfSheep
17.5390625,4.9580078125,0.04875976562500001,19.9853515625,0.11737304687500001,183,None,WolfSheep
17.5390625,4.9580078125,0.04823242187500001,34.5751953125,0.11737304687500001,184,None,WolfSheep
17.5390625,4.9580078125,0.04823242187500001,19.9853515625,0.089951171875,185,None,WolfSheep
17.5390625,3.2900390625,0.04875976562500001,34.5751953125,0.089951171875,186,None,WolfSheep
15.0390625,4.9580078125,0.04875976562500001,34.5751953125,0.089951171875,187,None,WolfSheep
15.0390625,3.2900390625,0.04823242187500001,34.5751953125,0.089951171875,188,None,WolfSheep
15.0390625,3.2900390625,0.04875976562500001,19.9853515625,0.089951171875,189,None,WolfSheep
15.0390625,3.2900390625,0.04875976562500001,34.5751953125,0.11737304687500001,190,None,WolfSheep
15.0390625,3.2900390625,0.04875976562500001,34.5751953125,0.089951171875,191,None,WolfSheep
15.0390625,3.6455078125,0.098857421875,5.9228515625,0.027998046875,192,None,WolfSheep
12.5390625,3.6455078125,0.098857421875,5.9228515625,0.027998046875,193,None,WolfSheep
15.0390625,4.6025390625,0.098857421875,5.9228515625,0.027998046875,194,None,WolfSheep
15.0390625,3.6455078125,0.031884765625000006,5.9228515625,0.027998046875,195,None,WolfSheep
15.0390625,3.6455078125,0.098857421875,48.6376953125,0.027998046875,196,None,WolfSheep
15.0390625,3.6455078125,0.098857421875,5.9228515625,0.049326171875000005,197,None,WolfSheep
15.0390625,4.6025390625,0.031884765625000006,48.6376953125,0.049326171875000005,198,None,WolfSheep
12.5390625,3.6455078125,0.031884765625000006,48.6376953125,0.049326171875000005,199,None,WolfSheep
12.5390625,4.6025390625,0.098857421875,48.6376953125,0.049326171875000005,200,None,WolfSheep
12.5390625,4.6025390625,0.031884765625000006,5.9228515625,0.049326171875000005,201,None,WolfSheep
12.5390625,4.6025390625,0.031884765625000006,48.6376953125,0.027998046875,202,None,WolfSheep
12.5390625,4.6025390625,0.031884765625000006,48.6376953125,0.049326171875000005,203,None,WolfSheep
35.0390625,7.1455078125,0.053857421875000006,28.4228515625,0.092998046875,204,None,WolfSheep
32.5390625,7.1455078125,0.053857421875000006,28.4228515625,0.092998046875,205,None,WolfSheep
35.0390625,1.1025390625,0.053857421875000006,28.4228515625,0.092998046875,206,None,WolfSheep
35.0390625,7.1455078125,0.076884765625,28.4228515625,0.092998046875,207,None,WolfSheep
35.0390625,7.1455078125,0.053857421875000006,26.1376953125,0.092998046875,208,None,WolfSheep
35.0390625,7.1455078125,0.053857421875000006,28.4228515625,0.11432617187500001,209,None,WolfSheep
35.0390625,1.1025390625,0.076884765625,26.1376953125,0.11432617187500001,210,None,WolfSheep
32.5390625,7.1455078125,0.076884765625,26.1376953125,0.11432617187500001,211,None,WolfSheep
32.5390625,1.1025390625,0.053857421875000006,26.1376953125,0.11432617187500001,212,None,WolfSheep
32.5390625,1.1025390625,0.076884765625,28.4228515625,0.11432617187500001,213,None,WolfSheep
32.5390625,1.1025390625,0.076884765625,26.1376953125,0.092998046875,214,None,WolfSheep
32.5390625,1.1025390625,0.076884765625,26.1376953125,0.11432617187500001,215,None,WolfSheep
45.0390625,1.8955078125,0.076357421875,17.1728515625,0.125498046875,216,None,WolfSheep
42.5390625,1.8955078125,0.076357421875,17.1728515625,0.125498046875,217,None,WolfSheep
45.0390625,6.3525390625,0.076357421875,17.1728515625,0.125498046875,218,None,WolfSheep
45.0390625,1.8955078125,0.09938476562500001,17.1728515625,0.125498046875,219,None,WolfSheep
45.0390625,1.8955078125,0.076357421875,14.8876953125,0.125498046875,220,None,WolfSheep
45.0390625,1.8955078125,0.076357421875,17.1728515625,0.146826171875,221,None,WolfSheep
45.0390625,6.3525390625,0.09938476562500001,14.8876953125,0.146826171875,222,None,WolfSheep
42.5390625,1.8955078125,0.09938476562500001,14.8876953125,0.146826171875,223,None,WolfSheep
42.5390625,6.3525390625,0.076357421875,14.8876953125,0.146826171875,224,None,WolfSheep
42.5390625,6.3525390625,0.09938476562500001,17.1728515625,0.146826171875,225,None,WolfSheep
42.5390625,6.3525390625,0.09938476562500001,14.8876953125,0.125498046875,226,None,WolfSheep
42.5390625,6.3525390625,0.09938476562500001,14.8876953125,0.146826171875,227,None,WolfSheep
25.0390625,5.3955078125,0.031357421875,39.6728515625,0.060498046875,228,None,WolfSheep
22.5390625,5.3955078125,0.031357421875,39.6728515625,0.060498046875,229,None,WolfSheep
25.0390625,2.8525390625,0.031357421875,39.6728515625,0.060498046875,230,None,WolfSheep
25.0390625,5.3955078125,0.054384765625000005,39.6728515625,0.060498046875,231,None,WolfSheep
25.0390625,5.3955078125,0.031357421875,37.3876953125,0.060498046875,232,None,WolfSheep
25.0390625,5.3955078125,0.031357421875,39.6728515625,0.081826171875,233,None,WolfSheep
25.0390625,2.8525390625,0.054384765625000005,37.3876953125,0.081826171875,234,None,WolfSheep
22.5390625,5.3955078125,0.054384765625000005,37.3876953125,0.081826171875,235,None,WolfSheep
22.5390625,2.8525390625,0.031357421875,37.3876953125,0.081826171875,236,None,WolfSheep
22.5390625,2.8525390625,0.054384765625000005,39.6728515625,0.081826171875,237,None,WolfSheep
22.5390625,2.8525390625,0.054384765625000005,37.3876953125,0.060498046875,238,None,WolfSheep
22.5390625,2.8525390625,0.054384765625000005,37.3876953125,0.081826171875,239,None,WolfSheep
20.0390625,1.0205078125,0.042607421875,45.2978515625,0.076748046875,240,None,WolfSheep
17.5390625,1.0205078125,0.042607421875,45.2978515625,0.076748046875,241,None,WolfSheep
20.0390625,7.2275390625,0.042607421875,45.2978515625,0.076748046875,242,None,WolfSheep
20.0390625,1.0205078125,0.088134765625,45.2978515625,0.076748046875,243,None,WolfSheep
20.0390625,1.0205078125,0.042607421875,9.2626953125,0.076748046875,244,None,WolfSheep
20.0390625,1.0205078125,0.042607421875,45.2978515625,0.098076171875,245,None,WolfSheep
20.0390625,7.2275390625,0.088134765625,9.2626953125,0.098076171875,246,None,WolfSheep
17.5390625,1.0205078125,0.088134765625,9.2626953125,0.098076171875,247,None,WolfSheep
17.5390625,7.2275390625,0.042607421875,9.2626953125,0.098076171875,248,None,WolfSheep
17.5390625,7.2275390625,0.088134765625,45.2978515625,0.098076171875,249,None,WolfSheep
17.5390625,7.2275390625,0.088134765625,9.2626953125,0.076748046875,250,None,WolfSheep
17.5390625,7.2275390625,0.088134765625,9.2626953125,0.098076171875,251,None,WolfSheep
40.0390625,4.5205078125,0.08760742187500001,22.7978515625,0.141748046875,252,None,WolfSheep
37.5390625,4.5205078125,0.08760742187500001,22.7978515625,0.141748046875,253,None,WolfSheep
40.0390625,3.7275390625,0.08760742187500001,22.7978515625,0.141748046875,254,None,WolfSheep
40.0390625,4.5205078125,0.04313476562500001,22.7978515625,0.141748046875,255,None,WolfSheep
40.0390625,4.5205078125,0.08760742187500001,31.7626953125,0.141748046875,256,None,WolfSheep
40.0390625,4.5205078125,0.08760742187500001,22.7978515625,0.033076171875000004,257,None,WolfSheep
40.0390625,3.7275390625,0.04313476562500001,31.7626953125,0.033076171875000004,258,None,WolfSheep
37.5390625,4.5205078125,0.04313476562500001,31.7626953125,0.033076171875000004,259,None,WolfSheep
37.5390625,3.7275390625,0.08760742187500001,31.7626953125,0.033076171875000004,260,None,WolfSheep
37.5390625,3.7275390625,0.04313476562500001,22.7978515625,0.033076171875000004,261,None,WolfSheep
37.5390625,3.7275390625,0.04313476562500001,31.7626953125,0.141748046875,262,None,WolfSheep
37.5390625,3.7275390625,0.04313476562500001,31.7626953125,0.033076171875000004,263,None,WolfSheep
30.0390625,2.7705078125,0.020107421875000003,34.0478515625,0.109248046875,264,None,WolfSheep
47.5390625,2.7705078125,0.020107421875000003,34.0478515625,0.109248046875,265,None,WolfSheep
30.0390625,5.4775390625,0.020107421875000003,34.0478515625,0.109248046875,266,None,WolfSheep
30.0390625,2.7705078125,0.020634765625000002,34.0478515625,0.109248046875,267,None,WolfSheep
30.0390625,2.7705078125,0.020107421875000003,43.0126953125,0.109248046875,268,None,WolfSheep
30.0390625,2.7705078125,0.020107421875000003,34.0478515625,0.065576171875,269,None,WolfSheep
30.0390625,5.4775390625,0.020634765625000002,43.0126953125,0.065576171875,270,None,WolfSheep
47.5390625,2.7705078125,0.020634765625000002,43.0126953125,0.065576171875,271,None,WolfSheep
47.5390625,5.4775390625,0.020107421875000003,43.0126953125,0.065576171875,272,None,WolfSheep
47.5390625,5.4775390625,0.020634765625000002,34.0478515625,0.065576171875,273,None,WolfSheep
47.5390625,5.4775390625,0.020634765625000002,43.0126953125,0.109248046875,274,None,WolfSheep
47.5390625,5.4775390625,0.020634765625000002,43.0126953125,0.065576171875,275,None,WolfSheep
10.0390625,6.2705078125,0.065107421875,11.5478515625,0.044248046875,276,None,WolfSheep
27.5390625,6.2705078125,0.065107421875,11.5478515625,0.044248046875,277,None,WolfSheep
10.0390625,1.9775390625,0.065107421875,11.5478515625,0.044248046875,278,None,WolfSheep
10.0390625,6.2705078125,0.06563476562500001,11.5478515625,0.044248046875,279,None,WolfSheep
10.0390625,6.2705078125,0.065107421875,20.5126953125,0.044248046875,280,None,WolfSheep
10.0390625,6.2705078125,0.065107421875,11.5478515625,0.130576171875,281,None,WolfSheep
10.0390625,1.9775390625,0.06563476562500001,20.5126953125,0.130576171875,282,None,WolfSheep
27.5390625,6.2705078125,0.06563476562500001,20.5126953125,0.130576171875,283,None,WolfSheep
27.5390625,1.9775390625,0.065107421875,20.5126953125,0.130576171875,284,None,WolfSheep
27.5390625,1.9775390625,0.06563476562500001,11.5478515625,0.130576171875,285,None,WolfSheep
27.5390625,1.9775390625,0.06563476562500001,20.5126953125,0.044248046875,286,None,WolfSheep
27.5390625,1.9775390625,0.06563476562500001,20.5126953125,0.130576171875,287,None,WolfSheep
10.05859375,3.63525390625,0.05029785156250001,26.90673828125,0.09242675781250001,288,None,WolfSheep
43.76953125,3.63525390625,0.05029785156250001,26.90673828125,0.09242675781250001,289,None,WolfSheep
10.05859375,2.69189453125,0.05029785156250001,26.90673828125,0.09242675781250001,290,None,WolfSheep
10.05859375,3.63525390625,0.0628662109375,26.90673828125,0.09242675781250001,291,None,WolfSheep
10.05859375,3.63525390625,0.05029785156250001,36.35498046875,0.09242675781250001,292,None,WolfSheep
10.05859375,3.63525390625,0.05029785156250001,26.90673828125,0.1072802734375,293,None,WolfSheep
10.05859375,2.69189453125,0.0628662109375,36.35498046875,0.1072802734375,294,None,WolfSheep
43.76953125,3.63525390625,0.0628662109375,36.35498046875,0.1072802734375,295,None,WolfSheep
