76,78,80,65,75
77,82,89,69,84
62,81,82,70,93
78,78,75,73,71
82,78,83,72,62
61,67,91,82,65
80,77,77,64,75
72,84,76,73,82
61,65,75,73,82
66,78,80,83,76
90,72,76,74,73
72,80,81,71,77
75,73,84,70,80
77,80,66,84,68
76,72,65,96,69
74,63,67,65,77
74,72,67,90,68
71,70,69,64,82
77,85,74,72,77
97,77,75,74,80
82,82,79,80,93
77,83,82,89,75
74,78,73,71,73
84,77,80,64,76
65,74,80,78,70
64,78,82,74,74
69,77,78,82,73
64,79,87,74,75
77,88,61,78,85
77,82,71,69,78
78,79,87,50,68
72,81,73,72,88
83,78,64,66,79
77,92,80,67,94
66,81,83,78,69
65,87,85,68,80
81,88,79,67,86
67,78,72,87,85
67,77,83,87,87
69,78,83,70,76
89,80,66,70,85
65,83,71,86,90
85,71,82,73,83
77,83,79,76,67
68,80,88,72,91
71,62,95,81,74
67,79,72,67,80
81,73,85,74,67
88,70,77,77,76
68,65,76,93,69
80,74,78,75,76
86,82,81,77,84
58,74,81,80,76
83,83,67,73,76
81,74,77,85,71
76,92,75,72,76
80,74,75,72,67
75,68,76,85,70
78,67,58,73,68
62,75,83,65,70
74,83,71,80,76
81,71,89,86,70
69,79,72,84,68
73,78,75,80,79
75,64,81,73,71
74,73,66,92,75
74,77,62,81,84
62,78,71,67,77
74,79,74,69,67
77,83,81,71,86
71,67,79,75,69
78,74,76,75,76
70,72,80,79,82
63,65,67,76,70
74,76,62,73,69
71,82,65,71,67
90,63,74,75,77
66,82,67,68,81
71,76,83,68,76
76,78,72,72,71
67,74,77,82,75
81,79,74,89,88
67,78,73,70,75
64,73,78,80,84
79,69,86,72,85
65,69,73,78,66
61,64,67,80,78
73,78,69,80,82
84,80,61,83,75
71,70,70,68,70
89,60,80,71,74
83,60,76,84,85
85,69,76,88,77
71,78,72,69,66
71,70,72,68,69
69,83,77,75,79
70,80,71,73,64
72,62,72,68,63
85,73,61,74,70
65,66,76,71,61
76,96,70,71,91
70,83,63,79,77
76,73,58,70,75
77,74,79,79,82
65,71,75,75,78
62,80,86,78,76
73,92,70,83,88
68,74,70,70,82
75,84,88,76,72
71,77,66,79,74
72,72,84,82,65
71,85,73,78,78
81,86,72,69,88
65,69,88,74,71
79,73,79,86,66
74,67,83,59,79
72,67,67,65,83
70,72,80,85,83
72,64,83,69,78
63,75,83,72,56
75,82,68,66,80
79,93,88,77,82
73,70,67,83,73
72,77,81,71,72
73,60,65,89,77
91,85,65,80,72
71,66,81,68,93
73,80,79,76,81
72,90,72,85,73
95,91,58,84,57
74,73,79,80,73
81,70,80,62,74
70,75,70,86,72
66,86,89,74,73
64,71,81,94,86
55,65,78,77,77
74,64,70,78,55
73,79,81,66,87
75,70,84,81,81
74,68,86,77,68
64,68,74,72,86
72,80,74,68,81
75,88,76,73,79
67,72,92,67,79
83,79,74,85,63
65,86,72,57,74
70,87,80,67,85
68,75,79,72,73
83,74,82,60,84
77,69,69,70,62
67,77,66,68,82
75,68,63,76,86
89,75,73,77,70
74,78,70,83,75
61,76,77,90,80
85,70,75,73,80
84,69,82,68,63
71,72,83,79,78
76,78,74,73,78
70,78,75,89,74
69,67,69,80,63
75,82,80,66,78
69,71,84,69,68
67,70,66,89,69
84,71,81,74,88
83,78,58,71,86
91,80,75,84,72
65,72,89,74,71
72,68,72,84,71
92,75,78,76,82
79,82,77,79,80
72,62,77,74,77
67,78,75,93,83
69,70,67,70,78
82,82,74,75,72
77,93,74,68,72
88,63,73,71,67
69,75,62,96,72
71,75,66,64,71
67,90,73,63,95
68,79,71,70,83
76,68,100,71,70
63,59,76,74,72
79,66,81,78,82
68,78,64,70,74
82,91,59,83,75
66,87,83,74,72
77,68,65,73,76
