0,20,0,0,0
0,0,58,0,22
0,0,0,0,190
0,0,0,11,0
0,12,0,0,81
10,0,0,59,0
7,0,0,0,0
0,73,0,0,0
8,0,88,33,0
0,14,0,0,0
0,0,146,0,66
56,53,0,0,0
43,139,11,0,0
0,39,0,292,31
24,100,18,0,0
0,79,147,8,0
143,48,0,0,0
0,98,0,20,0
0,1,0,0,0
11,0,18,11,0
0,106,0,0,218
34,0,10,0,0
24,20,0,0,11
0,4,0,0,0
0,0,0,0,33
0,0,0,0,0
17,0,75,18,0
0,0,0,0,78
0,0,136,0,0
0,0,24,0,81
29,0,0,0,64
0,0,0,50,73
0,48,0,6,0
0,0,0,28,0
0,31,0,0,0
0,85,0,0,0
0,181,126,0,0
0,76,5,100,0
77,0,0,49,4
0,0,0,34,0
0,33,19,0,0
0,0,87,118,2
0,0,0,0,9
0,0,106,0,0
19,44,0,0,0
0,0,5,0,232
76,0,0,0,72
0,0,35,6,24
0,11,0,0,0
0,3,0,0,51
137,11,0,54,25
0,0,0,7,43
52,44,0,35,0
121,7,0,0,108
0,0,0,0,2
0,0,0,0,0
0,5,0,53,0
0,0,140,0,0
0,0,11,0,0
0,0,85,0,0
0,55,0,41,0
105,0,92,0,29
0,0,0,99,0
65,0,0,0,0
195,0,105,138,0
118,20,11,40,75
25,0,0,0,0
0,14,0,0,69
0,0,0,0,0
0,0,8,0,0
0,26,0,0,44
0,0,149,0,0
0,0,0,0,0
0,39,0,71,0
0,171,16,0,19
101,65,120,0,23
0,0,15,32,0
0,0,0,0,0
5,0,59,38,22
7,0,0,0,0
15,0,0,0,43
0,0,0,0,0
2,0,1,65,167
0,0,0,168,0
0,62,0,0,132
0,0,0,0,0
7,0,48,0,0
75,72,34,0,19
0,0,0,0,0
0,132,0,6,0
0,28,24,0,0
0,118,0,0,0
0,0,0,222,0
0,0,0,114,49
45,11,31,2,8
0,15,0,0,0
41,0,0,49,0
11,0,0,69,0
19,172,29,0,0
0,41,0,26,60
0,0,0,0,0
123,24,0,0,37
129,56,0,0,0
0,48,0,0,0
0,28,0,0,0
0,0,0,0,5
6,0,13,0,40
