0,15,0,0,0
0,0,30,0,12
0,0,0,0,84
0,0,0,5,0
0,6,0,0,38
6,0,0,34,0
4,0,0,0,0
0,29,0,0,0
5,0,40,15,0
0,5,0,0,0
0,0,64,0,29
39,24,0,0,0
17,66,4,0,0
0,16,0,119,12
15,36,11,0,0
0,37,63,4,0
66,24,0,0,0
0,41,0,11,0
0,1,0,0,0
4,0,9,5,0
0,47,0,0,98
12,0,7,0,0
18,13,0,0,6
0,2,0,0,0
0,0,0,0,14
0,0,0,0,0
6,0,37,7,0
0,0,0,0,39
0,0,71,0,0
0,0,11,0,31
17,0,0,0,39
0,0,0,19,33
0,26,0,4,0
0,0,0,12,0
0,14,0,0,0
0,41,0,0,0
0,79,63,0,0
0,32,3,48,0
35,0,0,15,1
0,0,0,18,0
0,19,9,0,0
0,0,33,49,1
0,0,0,0,4
0,0,47,0,0
18,25,0,0,0
0,0,2,0,104
38,0,0,0,37
0,0,17,2,12
0,4,0,0,0
0,3,0,0,29
58,7,0,24,12
0,0,0,5,19
18,15,0,16,0
54,3,0,0,45
0,0,0,0,1
0,0,0,0,0
0,3,0,24,0
0,0,64,0,0
0,0,9,0,0
0,0,43,0,0
0,24,0,13,0
56,0,42,0,10
0,0,0,51,0
30,0,0,0,0
111,0,41,72,0
64,12,3,14,31
11,0,0,0,0
0,10,0,0,32
0,0,0,0,0
0,0,4,0,0
0,13,0,0,18
0,0,73,0,0
0,0,0,0,0
0,18,0,32,0
0,82,7,0,10
45,35,55,0,13
0,0,8,15,0
0,0,0,0,0
3,0,27,13,6
3,0,0,0,0
9,0,0,0,24
0,0,0,0,0
1,0,1,23,78
0,0,0,63,0
0,42,0,0,50
0,0,0,0,0
2,0,20,0,0
53,39,15,0,10
0,0,0,0,0
0,56,0,3,0
0,15,12,0,0
0,57,0,0,0
0,0,0,111,0
0,0,0,50,23
18,5,14,2,3
0,4,0,0,0
17,0,0,23,0
7,0,0,28,0
7,84,14,0,0
0,18,0,13,23
0,0,0,0,0
61,11,0,0,11
60,23,0,0,0
0,24,0,0,0
0,8,0,0,0
0,0,0,0,3
4,0,8,0,21
0,0,0,0,38
3,2,0,0,7
12,0,56,36,0
0,0,24,6,0
53,8,0,36,0
24,0,6,9,0
0,0,0,3,0
0,17,0,18,55
0,0,0,19,28
0,32,13,24,3
1,81,0,0,0
0,5,0,0,0
12,0,0,0,8
8,0,0,0,8
0,0,0,0,9
4,0,0,0,0
0,16,3,0,11
0,0,0,0,0
0,2,0,0,18
0,0,37,4,28
0,43,22,0,0
0,0,0,0,11
0,10,0,0,0
0,25,63,0,0
0,18,0,0,0
0,2,0,0,91
0,13,1,0,0
11,13,0,46,0
0,0,16,0,29
0,73,0,32,0
0,0,147,0,40
17,0,0,0,19
0,69,0,25,0
18,0,0,0,0
0,2,0,0,0
26,0,0,88,0
1,0,7,0,0
18,0,11,0,24
0,0,0,0,0
0,12,69,0,131
0,0,34,0,0
0,0,47,0,26
0,0,0,0,0
0,0,0,0,0
7,27,0,0,34
0,0,0,0,0
0,0,12,0,98
2,0,5,0,41
31,46,1,31,0
5,1,0,0,13
22,0,24,0,0
0,0,0,0,31
0,0,0,0,37
0,0,0,0,0
0,15,61,11,12
0,0,76,0,0
36,15,0,27,0
0,0,9,0,0
0,44,24,9,3
0,8,27,0,19
0,0,24,9,0
70,0,1,0,23
0,0,34,0,0
20,22,33,0,0
0,26,0,1,0
0,0,0,27,4
0,0,0,0,56
26,0,0,0,0
0,14,25,0,0
0,21,0,0,0
0,8,0,0,0
0,0,0,0,9
0,0,0,18,38
0,61,26,0,0
0,23,0,0,0
7,0,72,0,0
23,1,55,9,16
0,0,0,0,0
0,0,8,0,0
0,54,0,0,0
0,38,0,0,2
0,0,0,5,23
26,26,0,0,0
0,0,0,0,0
0,0,0,0,0
13,0,0,0,0
0,0,0,0,0
0,2,29,70,0
0,14,0,0,0
0,0,0,3,0
49,19,0,0,13
21,0,0,0,36
0,0,4,0,13
0,0,6,0,0
0,0,0,28,20
0,0,0,0,0
6,0,28,66,17
0,0,0,31,0
0,2,0,0,15
0,0,2,0,0
0,0,0,0,0
0,0,0,3,20
52,0,7,0,0
32,5,0,4,0
0,92,0,0,0
0,24,39,0,0
0,0,23,0,0
0,0,22,57,0
22,0,0,7,87
0,69,0,39,4
8,0,0,82,11
18,27,0,0,0
37,0,0,0,0
60,0,0,0,56
14,0,50,0,0
0,13,27,0,9
0,28,5,22,0
65,0,0,0,0
0,33,32,0,0
12,0,0,51,0
2,0,0,0,38
0,9,0,17,6
97,0,0,18,0
0,0,0,2,0
3,0,0,0,0
10,0,41,66,27
0,0,13,0,0
0,37,0,45,0
0,13,0,2,1
34,0,7,19,0
14,0,30,58,14
0,0,0,2,0
0,0,0,4,0
89,15,4,12,0
0,21,37,5,0
0,0,4,0,1
0,0,0,5,0
0,36,0,0,0
13,10,14,0,8
0,17,0,0,0
5,0,44,2,39
22,22,4,0,34
2,6,0,0,69
103,4,3,0,16
0,6,74,0,0
0,0,0,0,0
0,15,0,0,40
16,0,82,3,0
10,57,0,0,40
12,0,0,18,0
34,0,37,48,0
0,15,5,0,0
63,7,0,114,0
0,9,0,4,0
0,0,0,50,0
0,0,0,2,0
27,9,83,0,0
0,0,15,0,28
0,0,63,0,30
0,0,0,24,31
6,130,10,4,0
0,0,8,0,0
0,64,0,0,0
0,0,0,0,9
10,74,0,24,23
0,0,57,0,0
0,0,0,0,0
0,0,0,0,28
0,10,0,53,0
121,32,64,0,0
0,40,65,0,0
24,7,17,0,0
0,0,51,0,0
0,21,0,1,0
4,0,35,15,1
0,0,0,0,0
18,0,0,0,0
0,0,0,0,0
0,0,0,34,0
2,7,0,0,50
0,0,0,3,0
0,0,56,0,0
0,7,23,0,50
0,0,0,22,0
0,0,0,0,32
12,0,0,0,0
0,0,29,0,43
0,0,19,31,0
0,0,0,43,11
2,0,0,0,20
0,0,0,0,12
0,5,0,0,27
40,47,0,0,19
0,0,23,0,27
0,0,0,0,0
19,0,31,0,0
23,18,0,23,0
0,0,0,0,0
0,6,0,0,0
0,0,0,0,104
3,13,68,0,0
0,0,0,0,0
17,14,0,29,0
0,0,0,0,0
2,0,0,0,0
2,0,0,7,0
0,0,0,0,0
11,3,8,23,0
52,0,0,36,59
0,0,0,18,10
20,0,0,7,2
0,20,13,0,4
28,0,0,0,81
0,24,0,3,90
22,0,0,0,8
0,0,0,0,0
30,0,0,0,0
27,0,19,27,15
0,0,0,0,0
71,29,0,0,0
0,22,11,0,13
4,0,6,19,0
0,15,0,0,0
0,0,103,38,27
51,0,0,16,19
51,0,0,0,0
0,0,0,26,0
0,13,0,0,0
0,0,0,0,12
22,0,38,0,0
0,11,0,0,0
0,0,0,0,25
0,0,8,38,76
55,0,53,0,13
39,10,0,0,0
6,43,0,21,17
0,9,5,16,0
4,0,0,21,13
36,1,0,0,6
0,0,0,0,39
0,0,34,17,0
0,20,0,0,19
0,65,0,0,27
0,21,3,0,0
0,0,12,0,4
0,23,11,0,5
0,0,0,0,20
0,80,42,0,0
0,6,0,27,0
15,0,0,0,0
0,2,0,0,0
0,5,0,15,4
2,0,0,0,0
0,0,0,0,0
56,17,0,0,0
0,0,0,13,54
0,46,0,0,0
18,0,38,10,6
0,0,0,0,0
0,15,0,0,9
0,0,21,28,0
0,0,19,0,93
0,20,21,0,0
0,0,0,19,0
0,9,0,0,0
