61,60,64,58,62
67,69,66,60,59
56,57,68,55,69
59,69,61,56,61
67,71,60,63,53
66,59,65,64,56
64,58,66,50,58
56,71,59,66,66
58,57,59,64,66
62,60,65,68,64
66,60,61,57,71
63,67,67,59,59
59,64,64,62,64
61,64,55,72,59
66,63,57,66,58
58,56,60,64,63
65,63,57,66,56
62,58,59,62,68
62,73,58,55,64
76,59,64,64,72
65,53,69,67,73
65,70,71,74,60
58,68,58,61,63
64,59,63,57,60
52,55,70,63,64
54,59,61,64,57
65,64,59,66,59
55,63,70,59,64
59,73,55,72,72
63,63,60,61,68
70,69,69,50,55
65,63,58,61,71
70,65,51,56,64
65,75,63,57,66
61,67,68,65,60
67,61,70,60,65
65,76,59,56,64
62,60,63,67,71
57,56,64,71,68
62,69,82,55,68
62,63,58,56,61
64,69,59,67,79
63,59,66,60,75
67,64,59,68,56
61,60,68,61,70
69,54,75,63,63
60,69,71,54,69
64,52,73,62,58
69,66,59,69,62
56,56,59,73,58
70,62,64,62,60
69,64,66,60,66
53,64,62,62,59
69,71,61,56,60
64,61,68,60,64
65,70,69,59,56
64,70,65,62,57
58,64,61,63,62
69,61,56,58,56
59,66,67,65,52
59,64,61,68,67
66,60,75,66,60
62,65,68,64,57
64,64,59,63,62
61,55,65,62,59
62,60,60,69,61
67,61,56,66,70
60,69,63,66,62
69,66,58,60,62
73,60,75,61,67
57,56,75,64,62
59,72,67,64,64
60,65,63,64,67
52,59,60,56,58
69,60,55,68,62
54,62,58,58,57
79,54,62,59,68
59,61,58,59,62
61,64,70,59,60
70,63,61,68,59
58,62,70,64,59
69,59,58,68,71
59,66,60,57,71
63,65,60,65,75
65,54,65,68,65
63,61,65,61,58
58,59,64,68,67
60,61,59,66,65
69,64,56,72,59
60,66,55,59,51
66,58,71,61,59
66,54,66,60,68
66,57,65,71,63
60,62,58,59,57
61,58,65,51,63
62,64,59,62,70
64,69,59,59,57
61,56,58,61,57
59,57,55,58,63
60,59,67,60,52
68,74,50,57,69
61,65,56,75,60
70,68,50,62,64
67,59,63,64,68
59,64,66,67,61
55,69,65,60,77
62,63,63,61,61
55,62,62,61,65
67,65,72,66,63
64,59,68,63,55
58,60,66,64,59
55,70,59,63,64
66,69,65,55,65
63,67,67,59,58
67,63,62,73,57
65,63,75,55,66
62,55,54,60,67
58,64,62,67,61
58,55,64,55,70
52,62,73,57,51
60,69,56,54,64
70,66,78,63,63
67,58,62,68,58
52,74,62,53,57
58,51,55,76,68
65,69,60,69,58
63,57,60,60,70
63,64,64,61,61
67,66,61,69,61
63,72,57,62,65
78,59,61,70,59
59,67,65,54,60
65,63,60,76,62
56,66,62,62,54
57,56,70,71,67
52,60,61,67,68
62,54,63,60,52
61,72,67,59,58
64,62,66,66,65
64,62,60,66,64
63,56,58,63,66
67,69,66,63,66
66,65,65,61,65
58,56,74,58,69
72,69,60,67,60
58,66,63,51,58
61,69,56,61,63
59,57,60,57,60
68,64,66,58,70
61,61,57,59,58
63,69,65,71,72
60,60,53,68,63
70,64,67,69,53
66,61,61,66,63
51,67,64,64,64
58,58,67,64,56
66,57,64,59,52
67,61,58,73,64
61,59,64,65,72
65,70,61,68,59
57,59,64,65,55
65,62,62,62,59
61,58,66,55,57
68,59,61,69,53
75,65,64,61,66
74,60,46,63,63
67,67,58,59,61
58,66,66,61,58
63,60,65,63,59
75,56,66,56,71
65,70,63,69,66
62,55,60,63,68
53,74,59,67,63
58,63,61,56,74
68,60,65,59,65
59,70,65,62,61
65,60,62,56,55
56,51,55,81,48
62,71,55,52,61
60,64,63,55,74
63,60,60,58,65
58,55,70,71,58
