43.0,43.0,43.0,43.0,43.0
17.0,17.0,17.0,17.0,17.0
24.0,24.0,24.0,24.0,24.0
99.0,99.0,99.0,99.0,99.0
3.0,3.0,3.0,3.0,3.0
17.0,17.0,17.0,17.0,17.0
33.0,33.0,33.0,33.0,33.0
14.0,14.0,14.0,14.0,14.0
31.0,31.0,31.0,31.0,31.0
84.0,84.0,84.0,84.0,84.0
3.0,3.0,3.0,3.0,3.0
49.0,49.0,49.0,49.0,49.0
36.0,36.0,36.0,36.0,36.0
45.0,45.0,45.0,45.0,45.0
107.0,107.0,107.0,107.0,107.0
33.0,33.0,33.0,33.0,33.0
36.0,36.0,36.0,36.0,36.0
9.0,9.0,9.0,9.0,9.0
50.0,50.0,50.0,50.0,50.0
8.0,8.0,8.0,8.0,8.0
38.0,38.0,38.0,38.0,38.0
10.0,10.0,10.0,10.0,10.0
34.0,34.0,34.0,34.0,34.0
44.0,44.0,44.0,44.0,44.0
65.0,65.0,65.0,65.0,65.0
49.0,49.0,49.0,49.0,49.0
52.0,52.0,52.0,52.0,52.0
44.0,44.0,44.0,44.0,44.0
8.0,8.0,8.0,8.0,8.0
14.0,14.0,14.0,14.0,14.0
32.0,32.0,32.0,32.0,32.0
37.0,37.0,37.0,37.0,37.0
16.0,16.0,16.0,16.0,16.0
29.0,29.0,29.0,29.0,29.0
77.0,77.0,77.0,77.0,77.0
2.0,2.0,2.0,2.0,2.0
37.0,37.0,37.0,37.0,37.0
71.0,71.0,71.0,71.0,71.0
7.0,7.0,7.0,7.0,7.0
99.0,99.0,99.0,99.0,99.0
20.0,20.0,20.0,20.0,20.0
4.0,4.0,4.0,4.0,4.0
44.0,44.0,44.0,44.0,44.0
7.0,7.0,7.0,7.0,7.0
14.0,14.0,14.0,14.0,14.0
36.0,36.0,36.0,36.0,36.0
79.0,79.0,79.0,79.0,79.0
45.0,45.0,45.0,45.0,45.0
65.0,65.0,65.0,65.0,65.0
81.0,81.0,81.0,81.0,81.0
56.0,56.0,56.0,56.0,56.0
5.0,5.0,5.0,5.0,5.0
4.0,4.0,4.0,4.0,4.0
16.0,16.0,16.0,16.0,16.0
82.0,82.0,82.0,82.0,82.0
47.0,47.0,47.0,47.0,47.0
57.0,57.0,57.0,57.0,57.0
47.0,47.0,47.0,47.0,47.0
28.0,28.0,28.0,28.0,28.0
37.0,37.0,37.0,37.0,37.0
70.0,70.0,70.0,70.0,70.0
87.0,87.0,87.0,87.0,87.0
30.0,30.0,30.0,30.0,30.0
31.0,31.0,31.0,31.0,31.0
40.0,40.0,40.0,40.0,40.0
80.0,80.0,80.0,80.0,80.0
56.0,56.0,56.0,56.0,56.0
53.0,53.0,53.0,53.0,53.0
17.0,17.0,17.0,17.0,17.0
9.0,9.0,9.0,9.0,9.0
86.0,86.0,86.0,86.0,86.0
33.0,33.0,33.0,33.0,33.0
12.0,12.0,12.0,12.0,12.0
111.0,111.0,111.0,111.0,111.0
1.0,1.0,1.0,1.0,1.0
40.0,40.0,40.0,40.0,40.0
52.0,52.0,52.0,52.0,52.0
38.0,38.0,38.0,38.0,38.0
46.0,46.0,46.0,46.0,46.0
57.0,57.0,57.0,57.0,57.0
36.0,36.0,36.0,36.0,36.0
24.0,24.0,24.0,24.0,24.0
57.0,57.0,57.0,57.0,57.0
61.0,61.0,61.0,61.0,61.0
59.0,59.0,59.0,59.0,59.0
2.0,2.0,2.0,2.0,2.0
64.0,64.0,64.0,64.0,64.0
71.0,71.0,71.0,71.0,71.0
76.0,76.0,76.0,76.0,76.0
10.0,10.0,10.0,10.0,10.0
43.0,43.0,43.0,43.0,43.0
48.0,48.0,48.0,48.0,48.0
74.0,74.0,74.0,74.0,74.0
34.0,34.0,34.0,34.0,34.0
61.0,61.0,61.0,61.0,61.0
59.0,59.0,59.0,59.0,59.0
49.0,49.0,49.0,49.0,49.0
9.0,9.0,9.0,9.0,9.0
25.0,25.0,25.0,25.0,25.0
36.0,36.0,36.0,36.0,36.0
