227.0,227.0,227.0,227.0,227.0
122.0,122.0,122.0,122.0,122.0
101.0,101.0,101.0,101.0,101.0
347.0,347.0,347.0,347.0,347.0
3.0,3.0,3.0,3.0,3.0
67.0,67.0,67.0,67.0,67.0
219.0,219.0,219.0,219.0,219.0
89.0,89.0,89.0,89.0,89.0
161.0,161.0,161.0,161.0,161.0
370.0,370.0,370.0,370.0,370.0
3.0,3.0,3.0,3.0,3.0
230.0,230.0,230.0,230.0,230.0
250.0,250.0,250.0,250.0,250.0
276.0,276.0,276.0,276.0,276.0
429.0,429.0,429.0,429.0,429.0
155.0,155.0,155.0,155.0,155.0
277.0,277.0,277.0,277.0,277.0
20.0,20.0,20.0,20.0,20.0
350.0,350.0,350.0,350.0,350.0
19.0,19.0,19.0,19.0,19.0
198.0,198.0,198.0,198.0,198.0
118.0,118.0,118.0,118.0,118.0
144.0,144.0,144.0,144.0,144.0
179.0,179.0,179.0,179.0,179.0
295.0,295.0,295.0,295.0,295.0
249.0,249.0,249.0,249.0,249.0
192.0,192.0,192.0,192.0,192.0
217.0,217.0,217.0,217.0,217.0
37.0,37.0,37.0,37.0,37.0
62.0,62.0,62.0,62.0,62.0
165.0,165.0,165.0,165.0,165.0
273.0,273.0,273.0,273.0,273.0
89.0,89.0,89.0,89.0,89.0
201.0,201.0,201.0,201.0,201.0
322.0,322.0,322.0,322.0,322.0
8.0,8.0,8.0,8.0,8.0
219.0,219.0,219.0,219.0,219.0
311.0,311.0,311.0,311.0,311.0
71.0,71.0,71.0,71.0,71.0
351.0,351.0,351.0,351.0,351.0
107.0,107.0,107.0,107.0,107.0
10.0,10.0,10.0,10.0,10.0
222.0,222.0,222.0,222.0,222.0
9.0,9.0,9.0,9.0,9.0
37.0,37.0,37.0,37.0,37.0
215.0,215.0,215.0,215.0,215.0
311.0,311.0,311.0,311.0,311.0
185.0,185.0,185.0,185.0,185.0
311.0,311.0,311.0,311.0,311.0
432.0,432.0,432.0,432.0,432.0
266.0,266.0,266.0,266.0,266.0
45.0,45.0,45.0,45.0,45.0
20.0,20.0,20.0,20.0,20.0
66.0,66.0,66.0,66.0,66.0
269.0,269.0,269.0,269.0,269.0
275.0,275.0,275.0,275.0,275.0
379.0,379.0,379.0,379.0,379.0
147.0,147.0,147.0,147.0,147.0
119.0,119.0,119.0,119.0,119.0
138.0,138.0,138.0,138.0,138.0
315.0,315.0,315.0,315.0,315.0
387.0,387.0,387.0,387.0,387.0
131.0,131.0,131.0,131.0,131.0
204.0,204.0,204.0,204.0,204.0
225.0,225.0,225.0,225.0,225.0
314.0,314.0,314.0,314.0,314.0
321.0,321.0,321.0,321.0,321.0
295.0,295.0,295.0,295.0,295.0
133.0,133.0,133.0,133.0,133.0
50.0,50.0,50.0,50.0,50.0
371.0,371.0,371.0,371.0,371.0
134.0,134.0,134.0,134.0,134.0
28.0,28.0,28.0,28.0,28.0
395.0,395.0,395.0,395.0,395.0
1.0,1.0,1.0,1.0,1.0
201.0,201.0,201.0,201.0,201.0
226.0,226.0,226.0,226.0,226.0
170.0,170.0,170.0,170.0,170.0
293.0,293.0,293.0,293.0,293.0
283.0,283.0,283.0,283.0,283.0
211.0,211.0,211.0,211.0,211.0
135.0,135.0,135.0,135.0,135.0
293.0,293.0,293.0,293.0,293.0
235.0,235.0,235.0,235.0,235.0
337.0,337.0,337.0,337.0,337.0
2.0,2.0,2.0,2.0,2.0
273.0,273.0,273.0,273.0,273.0
385.0,385.0,385.0,385.0,385.0
336.0,336.0,336.0,336.0,336.0
73.0,73.0,73.0,73.0,73.0
283.0,283.0,283.0,283.0,283.0
273.0,273.0,273.0,273.0,273.0
319.0,319.0,319.0,319.0,319.0
212.0,212.0,212.0,212.0,212.0
273.0,273.0,273.0,273.0,273.0
287.0,287.0,287.0,287.0,287.0
213.0,213.0,213.0,213.0,213.0
9.0,9.0,9.0,9.0,9.0
181.0,181.0,181.0,181.0,181.0
165.0,165.0,165.0,165.0,165.0
