51.0,51.0,51.0,51.0,51.0
23.0,23.0,23.0,23.0,23.0
26.0,26.0,26.0,26.0,26.0
116.0,116.0,116.0,116.0,116.0
3.0,3.0,3.0,3.0,3.0
20.0,20.0,20.0,20.0,20.0
39.0,39.0,39.0,39.0,39.0
15.0,15.0,15.0,15.0,15.0
37.0,37.0,37.0,37.0,37.0
109.0,109.0,109.0,109.0,109.0
3.0,3.0,3.0,3.0,3.0
58.0,58.0,58.0,58.0,58.0
48.0,48.0,48.0,48.0,48.0
53.0,53.0,53.0,53.0,53.0
134.0,134.0,134.0,134.0,134.0
42.0,42.0,42.0,42.0,42.0
44.0,44.0,44.0,44.0,44.0
9.0,9.0,9.0,9.0,9.0
54.0,54.0,54.0,54.0,54.0
9.0,9.0,9.0,9.0,9.0
50.0,50.0,50.0,50.0,50.0
14.0,14.0,14.0,14.0,14.0
39.0,39.0,39.0,39.0,39.0
52.0,52.0,52.0,52.0,52.0
80.0,80.0,80.0,80.0,80.0
54.0,54.0,54.0,54.0,54.0
56.0,56.0,56.0,56.0,56.0
48.0,48.0,48.0,48.0,48.0
8.0,8.0,8.0,8.0,8.0
17.0,17.0,17.0,17.0,17.0
43.0,43.0,43.0,43.0,43.0
51.0,51.0,51.0,51.0,51.0
17.0,17.0,17.0,17.0,17.0
34.0,34.0,34.0,34.0,34.0
91.0,91.0,91.0,91.0,91.0
2.0,2.0,2.0,2.0,2.0
45.0,45.0,45.0,45.0,45.0
83.0,83.0,83.0,83.0,83.0
7.0,7.0,7.0,7.0,7.0
112.0,112.0,112.0,112.0,112.0
22.0,22.0,22.0,22.0,22.0
5.0,5.0,5.0,5.0,5.0
49.0,49.0,49.0,49.0,49.0
8.0,8.0,8.0,8.0,8.0
16.0,16.0,16.0,16.0,16.0
45.0,45.0,45.0,45.0,45.0
100.0,100.0,100.0,100.0,100.0
53.0,53.0,53.0,53.0,53.0
77.0,77.0,77.0,77.0,77.0
102.0,102.0,102.0,102.0,102.0
71.0,71.0,71.0,71.0,71.0
5.0,5.0,5.0,5.0,5.0
4.0,4.0,4.0,4.0,4.0
17.0,17.0,17.0,17.0,17.0
95.0,95.0,95.0,95.0,95.0
56.0,56.0,56.0,56.0,56.0
69.0,69.0,69.0,69.0,69.0
51.0,51.0,51.0,51.0,51.0
31.0,31.0,31.0,31.0,31.0
39.0,39.0,39.0,39.0,39.0
91.0,91.0,91.0,91.0,91.0
104.0,104.0,104.0,104.0,104.0
33.0,33.0,33.0,33.0,33.0
40.0,40.0,40.0,40.0,40.0
53.0,53.0,53.0,53.0,53.0
94.0,94.0,94.0,94.0,94.0
73.0,73.0,73.0,73.0,73.0
63.0,63.0,63.0,63.0,63.0
25.0,25.0,25.0,25.0,25.0
7.0,7.0,7.0,7.0,7.0
111.0,111.0,111.0,111.0,111.0
40.0,40.0,40.0,40.0,40.0
13.0,13.0,13.0,13.0,13.0
135.0,135.0,135.0,135.0,135.0
1.0,1.0,1.0,1.0,1.0
56.0,56.0,56.0,56.0,56.0
69.0,69.0,69.0,69.0,69.0
44.0,44.0,44.0,44.0,44.0
54.0,54.0,54.0,54.0,54.0
74.0,74.0,74.0,74.0,74.0
42.0,42.0,42.0,42.0,42.0
28.0,28.0,28.0,28.0,28.0
70.0,70.0,70.0,70.0,70.0
73.0,73.0,73.0,73.0,73.0
77.0,77.0,77.0,77.0,77.0
2.0,2.0,2.0,2.0,2.0
88.0,88.0,88.0,88.0,88.0
90.0,90.0,90.0,90.0,90.0
94.0,94.0,94.0,94.0,94.0
11.0,11.0,11.0,11.0,11.0
54.0,54.0,54.0,54.0,54.0
67.0,67.0,67.0,67.0,67.0
82.0,82.0,82.0,82.0,82.0
46.0,46.0,46.0,46.0,46.0
70.0,70.0,70.0,70.0,70.0
67.0,67.0,67.0,67.0,67.0
56.0,56.0,56.0,56.0,56.0
9.0,9.0,9.0,9.0,9.0
34.0,34.0,34.0,34.0,34.0
36.0,36.0,36.0,36.0,36.0
