39.0,39.0,39.0,39.0,39.0
15.0,15.0,15.0,15.0,15.0
24.0,24.0,24.0,24.0,24.0
89.0,89.0,89.0,89.0,89.0
3.0,3.0,3.0,3.0,3.0
16.0,16.0,16.0,16.0,16.0
30.0,30.0,30.0,30.0,30.0
9.0,9.0,9.0,9.0,9.0
28.0,28.0,28.0,28.0,28.0
79.0,79.0,79.0,79.0,79.0
3.0,3.0,3.0,3.0,3.0
41.0,41.0,41.0,41.0,41.0
33.0,33.0,33.0,33.0,33.0
35.0,35.0,35.0,35.0,35.0
86.0,86.0,86.0,86.0,86.0
30.0,30.0,30.0,30.0,30.0
33.0,33.0,33.0,33.0,33.0
8.0,8.0,8.0,8.0,8.0
40.0,40.0,40.0,40.0,40.0
8.0,8.0,8.0,8.0,8.0
35.0,35.0,35.0,35.0,35.0
9.0,9.0,9.0,9.0,9.0
33.0,33.0,33.0,33.0,33.0
43.0,43.0,43.0,43.0,43.0
59.0,59.0,59.0,59.0,59.0
37.0,37.0,37.0,37.0,37.0
47.0,47.0,47.0,47.0,47.0
41.0,41.0,41.0,41.0,41.0
8.0,8.0,8.0,8.0,8.0
12.0,12.0,12.0,12.0,12.0
31.0,31.0,31.0,31.0,31.0
36.0,36.0,36.0,36.0,36.0
16.0,16.0,16.0,16.0,16.0
27.0,27.0,27.0,27.0,27.0
70.0,70.0,70.0,70.0,70.0
2.0,2.0,2.0,2.0,2.0
33.0,33.0,33.0,33.0,33.0
61.0,61.0,61.0,61.0,61.0
6.0,6.0,6.0,6.0,6.0
79.0,79.0,79.0,79.0,79.0
17.0,17.0,17.0,17.0,17.0
4.0,4.0,4.0,4.0,4.0
36.0,36.0,36.0,36.0,36.0
7.0,7.0,7.0,7.0,7.0
14.0,14.0,14.0,14.0,14.0
33.0,33.0,33.0,33.0,33.0
71.0,71.0,71.0,71.0,71.0
41.0,41.0,41.0,41.0,41.0
56.0,56.0,56.0,56.0,56.0
70.0,70.0,70.0,70.0,70.0
48.0,48.0,48.0,48.0,48.0
5.0,5.0,5.0,5.0,5.0
4.0,4.0,4.0,4.0,4.0
15.0,15.0,15.0,15.0,15.0
78.0,78.0,78.0,78.0,78.0
41.0,41.0,41.0,41.0,41.0
48.0,48.0,48.0,48.0,48.0
42.0,42.0,42.0,42.0,42.0
26.0,26.0,26.0,26.0,26.0
29.0,29.0,29.0,29.0,29.0
64.0,64.0,64.0,64.0,64.0
72.0,72.0,72.0,72.0,72.0
26.0,26.0,26.0,26.0,26.0
28.0,28.0,28.0,28.0,28.0
38.0,38.0,38.0,38.0,38.0
62.0,62.0,62.0,62.0,62.0
47.0,47.0,47.0,47.0,47.0
42.0,42.0,42.0,42.0,42.0
15.0,15.0,15.0,15.0,15.0
8.0,8.0,8.0,8.0,8.0
68.0,68.0,68.0,68.0,68.0
29.0,29.0,29.0,29.0,29.0
12.0,12.0,12.0,12.0,12.0
87.0,87.0,87.0,87.0,87.0
1.0,1.0,1.0,1.0,1.0
38.0,38.0,38.0,38.0,38.0
47.0,47.0,47.0,47.0,47.0
35.0,35.0,35.0,35.0,35.0
42.0,42.0,42.0,42.0,42.0
51.0,51.0,51.0,51.0,51.0
32.0,32.0,32.0,32.0,32.0
22.0,22.0,22.0,22.0,22.0
49.0,49.0,49.0,49.0,49.0
58.0,58.0,58.0,58.0,58.0
53.0,53.0,53.0,53.0,53.0
2.0,2.0,2.0,2.0,2.0
58.0,58.0,58.0,58.0,58.0
60.0,60.0,60.0,60.0,60.0
68.0,68.0,68.0,68.0,68.0
10.0,10.0,10.0,10.0,10.0
36.0,36.0,36.0,36.0,36.0
43.0,43.0,43.0,43.0,43.0
62.0,62.0,62.0,62.0,62.0
32.0,32.0,32.0,32.0,32.0
56.0,56.0,56.0,56.0,56.0
50.0,50.0,50.0,50.0,50.0
43.0,43.0,43.0,43.0,43.0
9.0,9.0,9.0,9.0,9.0
21.0,21.0,21.0,21.0,21.0
35.0,35.0,35.0,35.0,35.0
