104.0,104.0,104.0,104.0,104.0
47.0,47.0,47.0,47.0,47.0
44.0,44.0,44.0,44.0,44.0
201.0,201.0,201.0,201.0,201.0
3.0,3.0,3.0,3.0,3.0
33.0,33.0,33.0,33.0,33.0
87.0,87.0,87.0,87.0,87.0
30.0,30.0,30.0,30.0,30.0
81.0,81.0,81.0,81.0,81.0
214.0,214.0,214.0,214.0,214.0
3.0,3.0,3.0,3.0,3.0
107.0,107.0,107.0,107.0,107.0
103.0,103.0,103.0,103.0,103.0
119.0,119.0,119.0,119.0,119.0
259.0,259.0,259.0,259.0,259.0
74.0,74.0,74.0,74.0,74.0
99.0,99.0,99.0,99.0,99.0
16.0,16.0,16.0,16.0,16.0
151.0,151.0,151.0,151.0,151.0
13.0,13.0,13.0,13.0,13.0
92.0,92.0,92.0,92.0,92.0
30.0,30.0,30.0,30.0,30.0
70.0,70.0,70.0,70.0,70.0
95.0,95.0,95.0,95.0,95.0
149.0,149.0,149.0,149.0,149.0
118.0,118.0,118.0,118.0,118.0
91.0,91.0,91.0,91.0,91.0
101.0,101.0,101.0,101.0,101.0
14.0,14.0,14.0,14.0,14.0
31.0,31.0,31.0,31.0,31.0
81.0,81.0,81.0,81.0,81.0
103.0,103.0,103.0,103.0,103.0
35.0,35.0,35.0,35.0,35.0
80.0,80.0,80.0,80.0,80.0
159.0,159.0,159.0,159.0,159.0
3.0,3.0,3.0,3.0,3.0
96.0,96.0,96.0,96.0,96.0
155.0,155.0,155.0,155.0,155.0
17.0,17.0,17.0,17.0,17.0
199.0,199.0,199.0,199.0,199.0
31.0,31.0,31.0,31.0,31.0
9.0,9.0,9.0,9.0,9.0
111.0,111.0,111.0,111.0,111.0
8.0,8.0,8.0,8.0,8.0
22.0,22.0,22.0,22.0,22.0
87.0,87.0,87.0,87.0,87.0
168.0,168.0,168.0,168.0,168.0
100.0,100.0,100.0,100.0,100.0
141.0,141.0,141.0,141.0,141.0
214.0,214.0,214.0,214.0,214.0
145.0,145.0,145.0,145.0,145.0
14.0,14.0,14.0,14.0,14.0
13.0,13.0,13.0,13.0,13.0
30.0,30.0,30.0,30.0,30.0
154.0,154.0,154.0,154.0,154.0
114.0,114.0,114.0,114.0,114.0
167.0,167.0,167.0,167.0,167.0
79.0,79.0,79.0,79.0,79.0
57.0,57.0,57.0,57.0,57.0
78.0,78.0,78.0,78.0,78.0
159.0,159.0,159.0,159.0,159.0
206.0,206.0,206.0,206.0,206.0
67.0,67.0,67.0,67.0,67.0
89.0,89.0,89.0,89.0,89.0
100.0,100.0,100.0,100.0,100.0
159.0,159.0,159.0,159.0,159.0
153.0,153.0,153.0,153.0,153.0
153.0,153.0,153.0,153.0,153.0
53.0,53.0,53.0,53.0,53.0
20.0,20.0,20.0,20.0,20.0
193.0,193.0,193.0,193.0,193.0
64.0,64.0,64.0,64.0,64.0
18.0,18.0,18.0,18.0,18.0
241.0,241.0,241.0,241.0,241.0
1.0,1.0,1.0,1.0,1.0
102.0,102.0,102.0,102.0,102.0
131.0,131.0,131.0,131.0,131.0
82.0,82.0,82.0,82.0,82.0
122.0,122.0,122.0,122.0,122.0
148.0,148.0,148.0,148.0,148.0
96.0,96.0,96.0,96.0,96.0
62.0,62.0,62.0,62.0,62.0
147.0,147.0,147.0,147.0,147.0
123.0,123.0,123.0,123.0,123.0
158.0,158.0,158.0,158.0,158.0
2.0,2.0,2.0,2.0,2.0
142.0,142.0,142.0,142.0,142.0
187.0,187.0,187.0,187.0,187.0
166.0,166.0,166.0,166.0,166.0
24.0,24.0,24.0,24.0,24.0
118.0,118.0,118.0,118.0,118.0
129.0,129.0,129.0,129.0,129.0
174.0,174.0,174.0,174.0,174.0
92.0,92.0,92.0,92.0,92.0
126.0,126.0,126.0,126.0,126.0
145.0,145.0,145.0,145.0,145.0
95.0,95.0,95.0,95.0,95.0
9.0,9.0,9.0,9.0,9.0
75.0,75.0,75.0,75.0,75.0
68.0,68.0,68.0,68.0,68.0
